Pd,Qd,Vm,Va
14.82812719,5,1.043515354,-6.328952081
0.262357023,0,1.06,0
142.2924912,12.7,1.045,-3.765917092
-1.862877213,19,1.01,-3.600830809
23.02189026,-3.9,1.030313485,-4.520739929
-2.877439445,1.6,1.032469174,-3.828101054
-1.10998318,7.5,1.07,-5.042872928
6.089151639,0,1.0676472,-5.957371104
-1.229808618,0,1.09,-5.850714242
7.68106231,16.6,1.06134734,-6.437159159
9.42362017,5.8,1.05571452,-6.430139316
-0.031508747,1.8,1.060672152,-5.700520801
-0.012205886,1.6,1.063817111,-5.016428827
-6.834146681,5.8,1.060984731,-5.038753139
15.90238936,5,1.042394973,-6.893617141
0.42092265,0,1.06,0
145.4635054,12.7,1.045,-3.740726724
-1.630961584,19,1.01,-3.494812239
20.62462418,-3.9,1.031034258,-4.327756109
-2.975780743,1.6,1.033043284,-3.665825748
-1.790979144,7.5,1.07,-4.713054911
6.016608539,0,1.068038908,-5.651141558
-1.597483905,0,1.09,-5.512648303
7.39550343,16.6,1.061771465,-6.096695057
9.163067213,5.8,1.056190587,-6.075355986
-0.420783705,1.8,1.061086366,-5.339077745
-0.196621664,1.6,1.064032466,-4.668896611
-6.566389968,5.8,1.061157354,-4.697141466
14.96556685,5,1.043406916,-6.477671052
0.783002046,0,1.06,0
158.3864058,12.7,1.045,-4.087819354
-2.653220717,19,1.01,-3.739521128
22.79715931,-3.9,1.031079212,-4.5862779
-2.998175839,1.6,1.03311994,-3.894615301
-1.344030545,7.5,1.07,-4.873590459
5.742609987,0,1.068184341,-5.785076414
-2.038742323,0,1.09,-5.608352386
8.078985602,16.6,1.062031223,-6.205278418
8.095969244,5.8,1.056757656,-6.147062472
-0.869152348,1.8,1.061590721,-5.432572026
-0.065628602,1.6,1.064000966,-4.825650337
-6.306016867,5.8,1.061395253,-4.836232325
13.45925977,5,1.044773529,-6.479573128
0.497785441,0,1.06,0
133.5127937,12.7,1.045,-3.367792669
-2.623820334,19,1.01,-3.099801503
22.4682507,-3.9,1.031032137,-4.018836979
-3.489077717,1.6,1.033118431,-3.372614174
-0.979237745,7.5,1.07,-4.360972121
6.60014572,0,1.06817899,-5.277055481
-1.919734945,0,1.09,-5.11064655
7.538743215,16.6,1.06205392,-5.673982343
8.143564552,5.8,1.056761412,-5.621687637
-0.815615656,1.8,1.061574222,-4.916103488
-0.00033549,1.6,1.06398679,-4.308672581
-6.725137657,5.8,1.061535249,-4.308062406
13.67176596,5,1.044693465,-5.966287061
0.87198503,0,1.06,0
147.8455971,12.7,1.045,-3.679111577
-2.746458222,19,1.01,-3.288545033
19.34843543,-3.9,1.031624206,-4.116479806
-4.026157896,1.6,1.033569915,-3.476858102
-1.029117132,7.5,1.07,-4.411739301
7.210049692,0,1.068495191,-5.361098814
-1.850850773,0,1.09,-5.200708483
8.245289038,16.6,1.062407078,-5.713555445
6.395013675,5.8,1.057509306,-5.601577301
-0.800800042,1.8,1.061973258,-4.932127798
0.083527838,1.6,1.063953297,-4.363140484
-6.50388399,5.8,1.061615967,-4.356939943
13.03137514,5,1.045402099,-5.958953123
1.219012297,0,1.06,0
115.9246777,12.7,1.045,-2.808807812
-2.370248654,19,1.01,-2.573570072
21.48273887,-3.9,1.031300595,-3.501975619
-4.204302366,1.6,1.033389944,-2.89608682
-0.98310181,7.5,1.07,-3.794238206
7.387566897,0,1.068325939,-4.754936841
-1.944284281,0,1.09,-4.586423069
8.301720999,16.6,1.062219092,-5.106889993
6.250294719,5.8,1.057416974,-4.983924537
-1.015480064,1.8,1.062014879,-4.30382117
-0.20407314,1.6,1.064185008,-3.725051971
-6.741275669,5.8,1.061628025,-3.73276907
13.51398694,5,1.044943321,-5.382943318
1.064010085,0,1.06,0
126.1149709,12.7,1.045,-3.122376151
-2.486503678,19,1.01,-2.860918973
20.83327502,-3.9,1.031195883,-3.774754933
-3.784756891,1.6,1.033244309,-3.155981593
-0.554212385,7.5,1.07,-4.137365291
7.149562555,0,1.068204241,-5.061696132
-2.444326474,0,1.09,-4.849818707
7.742171706,16.6,1.062029919,-5.472361041
7.603371671,5.8,1.056832715,-5.40288957
-0.491923735,1.8,1.061475068,-4.711077835
-0.253104528,1.6,1.064266617,-4.05509625
-7.834626798,5.8,1.061784183,-4.056705619
14.93756682,5,1.043850557,-5.843116705
0.953903641,0,1.06,0
124.5759767,12.7,1.045,-3.026928021
-1.786733958,19,1.01,-2.76029106
18.59100672,-3.9,1.031698362,-3.604161629
-3.018422598,1.6,1.033520812,-3.028060007
-0.338567881,7.5,1.07,-3.970841596
7.366554603,0,1.068585935,-4.805465283
-3.166561485,0,1.09,-4.5310812
6.447062288,16.6,1.062563584,-5.199676049
7.280491152,5.8,1.057410306,-5.134146936
-0.67573606,1.8,1.061878165,-4.48379536
-0.233068469,1.6,1.064221472,-3.8904194
-7.7034426,5.8,1.061723129,-3.890848446
15.41728424,5,1.043796932,-5.654743866
0.718464382,0,1.06,0
111.5857154,12.7,1.045,-2.584937354
-2.343100276,19,1.01,-2.29043528
19.66041769,-3.9,1.031943021,-3.172892463
-2.527393553,1.6,1.033796488,-2.627430218
-0.533667198,7.5,1.07,-3.307464004
7.346882888,0,1.068729853,-4.247117163
-3.043088789,0,1.09,-3.983467635
6.41145845,16.6,1.06270813,-4.56932915
7.698896933,5.8,1.057440882,-4.509366082
-0.874242094,1.8,1.061965043,-3.830306597
-0.281517242,1.6,1.064627099,-3.169274161
-8.778288098,5.8,1.062851675,-3.126722214
12.44221691,5,1.046534199,-4.729151423
1.193555476,0,1.06,0
134.8588184,12.7,1.045,-3.257160196
-2.291871053,19,1.01,-2.893339346
19.96493459,-3.9,1.032007328,-3.705676242
-2.343611112,1.6,1.03383985,-3.11387174
0.365556485,7.5,1.07,-3.795958898
6.966184746,0,1.068785252,-4.7531177
-2.302700993,0,1.09,-4.553625116
5.387644841,16.6,1.06278145,-5.041407856
7.291527251,5.8,1.057639901,-4.966090965
-1.084748102,1.8,1.062163825,-4.292334718
-0.540024023,1.6,1.064895118,-3.628132698
-9.645199938,5.8,1.063064203,-3.588457344
13.48546641,5,1.045907027,-5.278870724
1.237418644,0,1.06,0
139.4910392,12.7,1.045,-3.413249003
-2.146811421,19,1.01,-3.063753206
22.04092054,-3.9,1.031803651,-3.869826288
-2.98774284,1.6,1.033823652,-3.232795535
0.219391837,7.5,1.07,-3.827578637
7.743637478,0,1.068566091,-4.924161422
-2.377714789,0,1.09,-4.718127804
5.888605293,16.6,1.062418054,-5.176989136
7.10678681,5.8,1.057385625,-5.073523982
-1.268824373,1.8,1.062087301,-4.353291899
-1.01930121,1.6,1.065393558,-3.615050666
-10.19870197,5.8,1.063386018,-3.590720419
13.06034799,5,1.046124393,-5.322566285
1.079169589,0,1.06,0
136.2437551,12.7,1.045,-3.361820797
-2.210376338,19,1.01,-3.04661258
21.74161185,-3.9,1.031559004,-3.88707221
-2.682639428,1.6,1.033581259,-3.254120082
0.426869091,7.5,1.07,-3.948170443
8.200494128,0,1.068408461,-5.025429458
-2.592401421,0,1.09,-4.800759592
6.54114371,16.6,1.062229656,-5.308559966
6.383812403,5.8,1.057322408,-5.189665548
-0.591711357,1.8,1.061775314,-4.505122719
-1.095034443,1.6,1.065385077,-3.739875902
-10.31685973,5.8,1.063180551,-3.727153782
14.18212697,5,1.045105484,-5.545332627
1.286907495,0,1.06,0
156.12391,12.7,1.045,-3.952961603
-2.551078994,19,1.01,-3.567556965
20.679037,-3.9,1.031493108,-4.376590689
-2.72887384,1.6,1.033437696,-3.71483585
0.391665431,7.5,1.07,-4.57608087
8.603484613,0,1.068405493,-5.574903468
-3.143082642,0,1.09,-5.302507857
7.110781285,16.6,1.062276879,-5.897494085
5.996415814,5.8,1.057384725,-5.783221211
0.048261899,1.8,1.061551549,-5.14729766
-0.73588297,1.6,1.064919001,-4.418836078
-9.238637639,5.8,1.062625781,-4.409815177
14.39917381,5,1.04474684,-6.192962281
2.199066892,0,1.06,0
163.2104816,12.7,1.045,-4.18632127
-2.672446916,19,1.01,-3.789069732
18.47019674,-3.9,1.031302682,-4.595947943
-2.428902389,1.6,1.033217427,-3.926586778
0.504096313,7.5,1.07,-4.903881356
10.07207365,0,1.068193941,-5.983438928
-2.608981341,0,1.09,-5.757286751
7.394644897,16.6,1.06196197,-6.293466375
6.668565598,5.8,1.05691984,-6.192703876
0.141484581,1.8,1.061249639,-5.52100114
-0.569422987,1.6,1.064753991,-4.765860442
-9.077598448,5.8,1.062502717,-4.755293889
14.24775586,5,1.044612474,-6.555278493
2.577918167,0,1.06,0
162.0221872,12.7,1.045,-4.177966506
-2.32456498,19,1.01,-3.815939812
16.94107502,-3.9,1.031167902,-4.615998108
-2.217181831,1.6,1.033075546,-3.950542417
0.046010576,7.5,1.07,-4.988869292
10.75647996,0,1.067992906,-6.124604446
-2.463193245,0,1.09,-5.911049367
8.584962672,16.6,1.061632907,-6.451660951
5.736018531,5.8,1.056887132,-6.302616371
0.016817902,1.8,1.06127721,-5.61249151
-1.024408082,1.6,1.064932598,-4.855135417
-8.279422975,5.8,1.061879094,-4.898617536
15.48867133,5,1.043230584,-6.806526885
3.081435905,0,1.06,0
160.9978965,12.7,1.045,-4.076003918
-2.066969721,19,1.01,-3.679479781
15.41707626,-3.9,1.031624389,-4.428419573
-2.529020556,1.6,1.0334558,-3.784195727
-0.000381325,7.5,1.07,-4.718861296
10.99715452,0,1.068274109,-5.885009132
-2.38448347,0,1.09,-5.678332518
8.458789283,16.6,1.061974481,-6.167514228
6.756623361,5.8,1.056914219,-6.056764488
-0.01509576,1.8,1.061297123,-5.353252722
-0.681069318,1.6,1.064874659,-4.577147996
-8.246092089,5.8,1.062536329,-4.576825789
12.36923695,5,1.045997292,-6.257748048
2.789533162,0,1.06,0
169.8465682,12.7,1.045,-4.391250557
-2.362073073,19,1.01,-3.991966769
16.32706107,-3.9,1.031302368,-4.7633988
-2.653069838,1.6,1.033140051,-4.091732013
0.538374236,7.5,1.07,-5.20645058
11.07532148,0,1.068173513,-6.260629373
-2.958390212,0,1.09,-6.00418458
8.381475649,16.6,1.061948641,-6.591628405
6.675978156,5.8,1.056924507,-6.489679523
0.019082273,1.8,1.061304619,-5.81464378
-0.569354166,1.6,1.064569366,-5.101258343
-7.438003973,5.8,1.061894714,-5.118891539
13.68451317,5,1.044761992,-6.838077814
2.844356656,0,1.06,0
176.3137346,12.7,1.045,-4.550731805
-3.038202211,19,1.01,-4.086192688
17.84344913,-3.9,1.031314197,-4.868700116
-3.038946515,1.6,1.033249572,-4.171606478
0.111052581,7.5,1.07,-5.178469412
11.10161692,0,1.068159885,-6.3101646
-2.853860394,0,1.09,-6.06277776
8.787912458,16.6,1.061894973,-6.604790238
6.211576845,5.8,1.057029571,-6.473917149
-0.271162927,1.8,1.061475639,-5.778590538
-0.598799202,1.6,1.064672065,-5.062415088
-7.494130886,5.8,1.062116766,-5.074574029
12.69290454,5,1.045542736,-6.747467956
2.235234759,0,1.06,0
138.4242134,12.7,1.045,-3.45220016
-2.793028508,19,1.01,-3.113127384
15.49265232,-3.9,1.031322885,-3.98882296
-2.836631562,1.6,1.03319289,-3.387446715
0.488854463,7.5,1.07,-4.462829039
10.88700767,0,1.06815174,-5.528920237
-2.468654312,0,1.09,-5.314923516
9.114419974,16.6,1.061900323,-5.865576836
6.355158714,5.8,1.05699872,-5.744424934
-0.24270879,1.8,1.06145209,-5.057263878
-0.827173352,1.6,1.064776064,-4.342107166
-7.381389341,5.8,1.061882739,-4.375035173
13.73348738,5,1.044689527,-6.108199497
2.139737333,0,1.06,0
146.5801791,12.7,1.045,-3.631359685
-2.837200127,19,1.01,-3.22357469
14.90928221,-3.9,1.031707123,-4.046637545
-2.198958978,1.6,1.033453737,-3.454324639
0.267825888,7.5,1.07,-4.427970028
10.75479083,0,1.068417835,-5.466262331
-2.992525332,0,1.09,-5.206917873
7.054485629,16.6,1.062235335,-5.776748255
6.736100918,5.8,1.057165316,-5.682156952
-0.050137916,1.8,1.06146583,-5.018122984
-0.986005865,1.6,1.064966796,-4.283668562
-8.022280452,5.8,1.062104743,-4.313638883
14.41573484,5,1.044485065,-6.084937801
1.6594329,0,1.06,0
125.1751747,12.7,1.045,-3.028635169
-2.411473637,19,1.01,-2.712412976
12.36939295,-3.9,1.031678123,-3.576079506
-2.053713708,1.6,1.033332718,-3.043788946
0.12290136,7.5,1.07,-4.136920964
11.8950114,0,1.068401528,-5.125014986
-3.154564417,0,1.09,-4.851623283
6.426657049,16.6,1.062250428,-5.448673712
6.875571036,5.8,1.057073811,-5.375686864
0.514638825,1.8,1.061188346,-4.747153948
-0.738513665,1.6,1.064621899,-4.02882566
-7.644435785,5.8,1.061668921,-4.061873566
15.56248367,5,1.043471003,-5.881638409
1.497219027,0,1.06,0
110.1571792,12.7,1.045,-2.654453279
-3.089140675,19,1.01,-2.39511973
13.96529228,-3.9,1.031222384,-3.376515909
-1.988323028,1.6,1.032961539,-2.857410369
-0.040187247,7.5,1.07,-4.056378766
12.11773247,0,1.068207236,-4.98739004
-3.054036136,0,1.09,-4.722662586
5.437177598,16.6,1.062095179,-5.325027668
7.230533299,5.8,1.056882597,-5.269466295
0.369660435,1.8,1.061157918,-4.646140409
-0.346931966,1.6,1.064112017,-3.998814045
-7.247681596,5.8,1.061101522,-4.03085989
17.06816917,5,1.042032031,-5.918959407
1.330098841,0,1.06,0
114.1335401,12.7,1.045,-2.858761543
-3.342544308,19,1.01,-2.63974119
15.57967436,-3.9,1.030614694,-3.674240945
-1.564778266,1.6,1.032514085,-3.113980181
-0.271340535,7.5,1.07,-4.374508688
13.43023179,0,1.067770051,-5.430722434
-2.313846305,0,1.09,-5.230073692
5.639248192,16.6,1.061516031,-5.729700681
6.207905878,5.8,1.056657956,-5.620903515
0.282213492,1.8,1.061069023,-4.976728548
-0.690965992,1.6,1.064246511,-4.317828482
-7.052266358,5.8,1.060646361,-4.388513905
18.48262344,5,1.040432674,-6.417224994
1.122356087,0,1.06,0
97.17698356,12.7,1.045,-2.325628241
-3.762741867,19,1.01,-2.111583992
15.16212791,-3.9,1.030731827,-3.198533984
-2.333540592,1.6,1.032664658,-2.674876183
-0.448771064,7.5,1.07,-3.884860486
13.10272522,0,1.067828943,-4.95405986
-1.886666533,0,1.09,-4.790463804
6.066642638,16.6,1.061577459,-5.247118031
6.20074725,5.8,1.056753025,-5.131020642
-0.041250168,1.8,1.061252542,-4.470985518
-0.632905346,1.6,1.064230823,-3.829256878
-6.927329876,5.8,1.060727868,-3.894769297
17.85404367,5,1.040971888,-5.879403855
0.98086535,0,1.06,0
97.1583898,12.7,1.045,-2.491329806
-3.834055235,19,1.01,-2.394273212
19.02597414,-3.9,1.029646013,-3.577803319
-2.649167958,1.6,1.031891825,-2.986146315
-0.490387634,7.5,1.07,-4.38018458
13.35464836,0,1.06707503,-5.498723743
-1.895475879,0,1.09,-5.334247687
6.487380367,16.6,1.0605988,-5.863430003
7.442348183,5.8,1.055440141,-5.789626884
1.046331688,1.8,1.060075102,-5.10248776
-0.66163084,1.6,1.064197285,-4.328227703
-7.835075214,5.8,1.06057521,-4.399527827
19.61256631,5,1.039000547,-6.588981599
0.686923876,0,1.06,0
95.96809422,12.7,1.045,-2.315236272
-4.130449577,19,1.01,-2.108853055
16.44837147,-3.9,1.030482682,-3.23760122
-3.2725159,1.6,1.032534374,-2.69474452
-0.441084277,7.5,1.07,-3.975345445
13.42847638,0,1.067673133,-5.021488286
-2.68536126,0,1.09,-4.788601749
6.249858893,16.6,1.061391788,-5.355395427
6.832935616,5.8,1.056212887,-5.287466493
1.556859128,1.8,1.060289034,-4.674063752
-0.105395783,1.6,1.063947109,-3.929130245
-8.089063178,5.8,1.06119384,-3.944293874
17.61689808,5,1.041237375,-5.942634511
0.889015245,0,1.06,0
99.38052819,12.7,1.045,-2.4136597
-4.162134211,19,1.01,-2.193947929
15.66692235,-3.9,1.030491285,-3.313620976
-2.998916286,1.6,1.032509734,-2.770835452
-1.137399244,7.5,1.07,-4.069633115
13.99816328,0,1.067665546,-5.144705437
-2.022738951,0,1.09,-4.969283432
4.198385794,16.6,1.061378386,-5.434711938
7.048308002,5.8,1.056171137,-5.374160522
1.397508412,1.8,1.060336393,-4.75651711
0.04985658,1.6,1.063660457,-4.056695643
-7.822311243,5.8,1.060705063,-4.082637165
19.21840558,5,1.039825845,-6.176370099
0.226353161,0,1.06,0
96.20580919,12.7,1.045,-2.309103376
-4.124652568,19,1.01,-2.091559618
16.05659695,-3.9,1.030600411,-3.211494159
-3.017109577,1.6,1.03259067,-2.6788862
-1.133386609,7.5,1.07,-3.954590356
13.19843782,0,1.067796071,-4.976764579
-1.93362682,0,1.09,-4.809091344
4.104041002,16.6,1.061580669,-5.272061125
6.600483563,5.8,1.056438711,-5.207689564
1.603218124,1.8,1.060403438,-4.625684756
0.024055483,1.6,1.063676883,-3.938883883
-7.682546512,5.8,1.060704343,-3.965079012
19.14259635,5,1.040007529,-6.027066028
0.540408655,0,1.06,0
89.69595727,12.7,1.045,-2.110806031
-3.649672548,19,1.01,-1.927366921
15.98031461,-3.9,1.030711451,-3.030793745
-3.22548461,1.6,1.03269394,-2.511502704
-1.200838345,7.5,1.07,-3.748373811
12.62742792,0,1.067833038,-4.751737058
-2.235409342,0,1.09,-4.557901558
4.086214499,16.6,1.061590946,-5.072542457
6.668599301,5.8,1.056436253,-5.008337036
1.5428059,1.8,1.060425378,-4.419965174
-0.006157986,1.6,1.063732756,-3.724214651
-8.311244752,5.8,1.060814241,-3.746375643
19.93246277,5,1.039465032,-5.882235367
0.952370879,0,1.06,0
102.9027823,12.7,1.045,-2.517215822
-3.400057972,19,1.01,-2.319586964
16.15179484,-3.9,1.030721402,-3.382824455
-2.976651038,1.6,1.032623627,-2.842123888
-0.839774603,7.5,1.07,-4.184853943
12.17513338,0,1.0679828,-5.081687139
-2.072606703,0,1.09,-4.901993735
3.914298033,16.6,1.06190123,-5.407054865
6.574827932,5.8,1.05676718,-5.354120926
1.360769092,1.8,1.060698168,-4.801383749
0.079878045,1.6,1.063489218,-4.192502941
-6.579564387,5.8,1.060277899,-4.231955425
19.12887682,5,1.040036958,-6.218653557
0.609294715,0,1.06,0
97.54753834,12.7,1.045,-2.295326307
-3.89532057,19,1.01,-2.046066459
16.33573656,-3.9,1.031047633,-3.120337049
-3.148444156,1.6,1.032905575,-2.60538091
-0.830802125,7.5,1.07,-3.840293081
10.86667162,0,1.068241828,-4.690351351
-2.051320709,0,1.09,-4.512546558
3.908481737,16.6,1.062247738,-5.020284391
6.953853072,5.8,1.057018972,-4.981377466
0.977321346,1.8,1.060995756,-4.423596048
0.58340115,1.6,1.063238125,-3.856050312
-7.138714012,5.8,1.060769468,-3.846967571
17.98939829,5,1.041308035,-5.740552599
0.345895188,0,1.06,0
105.8578282,12.7,1.045,-2.612138646
-3.408703735,19,1.01,-2.4110082
16.01945987,-3.9,1.030677054,-3.470935936
-3.10191476,1.6,1.032568487,-2.924968834
-0.68928471,7.5,1.07,-4.326313959
11.77893175,0,1.067962987,-5.181350152
-2.105538351,0,1.09,-4.998798204
3.999328513,16.6,1.061889181,-5.536553008
7.17635249,5.8,1.056677726,-5.497292842
0.819927046,1.8,1.060877252,-4.916771299
0.396641173,1.6,1.063163481,-4.3646703
-6.362225963,5.8,1.060067432,-4.395142261
19.4531048,5,1.039698859,-6.389077941
0.278830841,0,1.06,0
100.6925209,12.7,1.045,-2.438253744
-2.635069362,19,1.01,-2.264129073
12.49719132,-3.9,1.030957506,-3.272094307
-3.085331998,1.6,1.032671064,-2.769646346
-1.161122747,7.5,1.07,-4.264203842
11.24405843,0,1.068067771,-5.028716677
-2.367517579,0,1.09,-4.823470955
4.375850806,16.6,1.061986837,-5.452582746
7.537834743,5.8,1.056651524,-5.432452382
0.955202016,1.8,1.060808171,-4.859966281
0.545971407,1.6,1.062852546,-4.342118937
-5.530784856,5.8,1.059473736,-4.389638649
20.45303285,5,1.038751389,-6.420168688
-0.010449441,0,1.06,0
96.04019552,12.7,1.045,-2.301608334
-3.457393064,19,1.01,-2.102775222
12.90972462,-3.9,1.030859407,-3.173891082
-2.867307777,1.6,1.032581654,-2.68320272
-1.749605644,7.5,1.07,-4.186954699
11.59096741,0,1.06808098,-4.947332439
-1.972820526,0,1.09,-4.776306169
4.067836796,16.6,1.062067377,-5.338654156
7.087568605,5.8,1.056868644,-5.305683209
0.774204899,1.8,1.061009491,-4.748634569
0.759367003,1.6,1.0625359,-4.302021636
-4.316767512,5.8,1.059020344,-4.357593893
20.00226083,5,1.038949488,-6.306306167
-0.091784833,0,1.06,0
92.71532992,12.7,1.045,-2.086265385
-3.538789282,19,1.01,-1.809842304
11.36363027,-3.9,1.031581335,-2.830874639
-2.909314212,1.6,1.033139806,-2.385318714
-1.767784286,7.5,1.07,-3.72004939
10.38919131,0,1.068575591,-4.427606694
-2.242347532,0,1.09,-4.233304686
3.92099243,16.6,1.062692277,-4.809031296
7.237245169,5.8,1.05733697,-4.796024262
0.967524937,1.8,1.061181896,-4.269891149
0.917095409,1.6,1.062652892,-3.808693745
-4.851772675,5.8,1.059772848,-3.824736698
18.0605242,5,1.041100165,-5.618185281
0.123794361,0,1.06,0
86.25247192,12.7,1.045,-1.75235797
-3.582752502,19,1.01,-1.391257401
9.939595525,-3.9,1.032419654,-2.353876434
-3.139299632,1.6,1.033825289,-1.961055799
-1.946219143,7.5,1.07,-3.048396208
8.314186152,0,1.069078381,-3.713062797
-2.728049032,0,1.09,-3.47678515
4.430032347,16.6,1.063267681,-4.113136313
7.9683529,5.8,1.057597602,-4.134843793
1.209394678,1.8,1.061212156,-3.615803376
0.607250726,1.6,1.063239655,-3.068193638
-5.526058266,5.8,1.060792126,-3.06068341
15.35710343,5,1.04387854,-4.675643879
0.360276978,0,1.06,0
76.14388059,12.7,1.045,-1.497282626
-4.151868899,19,1.01,-1.167174188
11.24109241,-3.9,1.032080359,-2.213527729
-3.626254046,1.6,1.033575013,-1.825430196
-2.002328466,7.5,1.07,-3.00642735
7.257068837,0,1.068871778,-3.594252882
-2.921299952,0,1.09,-3.341188668
4.669234442,16.6,1.063023116,-4.074735212
9.415904514,5.8,1.057091294,-4.137287574
0.665294227,1.8,1.061165911,-3.569077379
0.562767151,1.6,1.063112525,-3.047525097
-4.896780012,5.8,1.060291968,-3.062716616
16.23128331,5,1.042876767,-4.725099223
0.347392102,0,1.06,0
80.08013544,12.7,1.045,-1.659137721
-3.96045562,19,1.01,-1.359925436
11.51808021,-3.9,1.031811078,-2.40946788
-3.103032203,1.6,1.033371804,-1.998751127
-2.072469926,7.5,1.07,-3.190095973
9.228921883,0,1.0686463,-3.885651888
-3.468222278,0,1.09,-3.585145499
5.001437646,16.6,1.062704348,-4.336790676
10.24183588,5.8,1.056537157,-4.422279305
1.070686176,1.8,1.06068255,-3.824127888
0.606294347,1.6,1.063199462,-3.219095568
-5.104492686,5.8,1.060642945,-3.219849028
14.70194095,5,1.043960527,-4.819820161
0.48872136,0,1.06,0
87.3913502,12.7,1.045,-1.955702381
-3.858321201,19,1.01,-1.699388043
12.12531134,-3.9,1.031310075,-2.768369101
-3.121322607,1.6,1.032981694,-2.316969813
-2.245293556,7.5,1.07,-3.652571323
10.27599523,0,1.068293733,-4.40034521
-3.274623507,0,1.09,-4.116519814
5.64865482,16.6,1.062257197,-4.86361132
11.0320759,5.8,1.055884392,-4.973709637
1.501830559,1.8,1.060140324,-4.352876032
1.117842576,1.6,1.06273504,-3.725131445
-4.798623379,5.8,1.060470507,-3.706735857
14.16573039,5,1.044014613,-5.287201201
0.321253264,0,1.06,0
86.83515536,12.7,1.045,-1.914068875
-3.209889715,19,1.01,-1.672016885
11.30928284,-3.9,1.031543036,-2.689477602
-3.31934969,1.6,1.03320058,-2.240063869
-2.216913046,7.5,1.07,-3.485661104
11.36209191,0,1.068423589,-4.328320016
-2.895801252,0,1.09,-4.077359468
5.590279562,16.6,1.062400628,-4.713999713
10.87667016,5.8,1.056000973,-4.820764643
1.788112562,1.8,1.060076442,-4.207430968
1.154119028,1.6,1.06289804,-3.533970237
-4.961495306,5.8,1.061045911,-3.491602427
11.85200887,5,1.046030419,-4.92514195
0.431320722,0,1.06,0
90.67136495,12.7,1.045,-2.078042444
-3.433955679,19,1.01,-1.8505219
12.45303231,-3.9,1.031232039,-2.899525211
-3.005875091,1.6,1.032924739,-2.431607416
-1.991669257,7.5,1.07,-3.775167514
11.18471966,0,1.06827551,-4.563382366
-3.199788338,0,1.09,-4.286038569
6.146206282,16.6,1.062262993,-4.988583395
10.30887025,5.8,1.056035336,-5.07813985
1.811037641,1.8,1.060094212,-4.481712897
1.315797137,1.6,1.062646188,-3.850202391
-4.799789268,5.8,1.060689189,-3.812226998
13.0132242,5,1.044955563,-5.312070486
0.580924501,0,1.06,0
82.17432933,12.7,1.045,-1.91593973
-2.684462629,19,1.01,-1.803519587
12.77985675,-3.9,1.030838644,-2.872994619
-2.892638867,1.6,1.032578103,-2.404210081
-1.818699085,7.5,1.07,-3.872041045
10.78029345,0,1.067987457,-4.619719897
-3.536292109,0,1.09,-4.313126474
7.277359339,16.6,1.061893367,-5.129052062
12.23412871,5.8,1.055186863,-5.28293654
2.001135851,1.8,1.059545338,-4.642393022
1.629627151,1.6,1.062394697,-3.967670341
-4.716395959,5.8,1.060695493,-3.91262806
12.30040737,5,1.045259376,-5.378815467
0.752878494,0,1.06,0
79.35167264,12.7,1.045,-1.856540482
-2.839351911,19,1.01,-1.762592815
13.70258,-3.9,1.03067066,-2.86285647
-3.672073419,1.6,1.03247226,-2.386032765
-1.616979121,7.5,1.07,-3.939440177
10.10107718,0,1.06792266,-4.618068734
-3.521460991,0,1.09,-4.312742643
7.370107088,16.6,1.061853823,-5.168606789
11.92379214,5.8,1.05518203,-5.324120566
2.43385383,1.8,1.059369719,-4.717971539
2.235515073,1.6,1.061876399,-4.073966893
-5.398988234,5.8,1.060651214,-3.984386269
13.55513846,5,1.044306028,-5.531845121
1.326105615,0,1.06,0
61.43189471,12.7,1.045,-1.418704811
-2.874630171,19,1.01,-1.427033921
13.19025946,-3.9,1.030196046,-2.618491007
-3.046608159,1.6,1.032003292,-2.171834925
-1.018509975,7.5,1.07,-3.870120606
11.47587296,0,1.067666936,-4.542192129
-3.247365926,0,1.09,-4.260564041
7.331276824,16.6,1.061609152,-5.08855439
12.35947653,5.8,1.054846659,-5.264020877
2.576175844,1.8,1.059134658,-4.660172589
2.436283141,1.6,1.061641661,-4.025990663
-5.111415709,5.8,1.060450832,-3.931881934
13.60239786,5,1.044047053,-5.467872587
1.094724049,0,1.06,0
57.12773437,12.7,1.045,-1.305685654
-2.984233812,19,1.01,-1.330863139
14.04399294,-3.9,1.030087815,-2.547913852
-2.556495493,1.6,1.031951059,-2.100595756
-1.376930512,7.5,1.07,-3.713130251
11.54293953,0,1.067578463,-4.473232432
-2.645584051,0,1.09,-4.243775225
7.448540843,16.6,1.061468599,-4.983163107
12.86939974,5.8,1.05454992,-5.172232582
2.819286334,1.8,1.05885979,-4.548308437
2.655033184,1.6,1.061639979,-3.85827949
-5.658894786,5.8,1.0609828,-3.731421088
11.95067725,5,1.045391078,-5.189697315
1.543015268,0,1.06,0
62.01285911,12.7,1.045,-1.465667297
-3.001960819,19,1.01,-1.486641765
14.6602401,-3.9,1.030066479,-2.701177029
-2.128490711,1.6,1.031871729,-2.248547947
-1.099022089,7.5,1.07,-3.920824995
11.21785469,0,1.067697632,-4.581738784
-2.987954336,0,1.09,-4.322615799
7.612776794,16.6,1.061725781,-5.105349339
13.21047604,5.8,1.054647383,-5.327512703
3.152395461,1.8,1.058786404,-4.745966855
3.064679947,1.6,1.061288713,-4.092592587
-4.767611736,5.8,1.060950892,-3.942632595
