Voltage,Angle,Pi,Qi
1.047259859,-0.008846916,-0.253760982,0.056720447
1.047181501,0.005359534,0.391354781,0.095916415
1.014132119,0.001605006,-0.106821243,-0.26256744
1.030535309,0.00475658,0.160271973,-0.318564411
1.041367806,-0.003806172,-0.278953344,0.470960516
1.060129375,0.02023159,0.727366546,-0.288795558
1.053937604,-0.003110667,-0.169442548,-0.256875484
1.096768882,-0.012350047,-0.060629507,0.26696197
1.054346677,0.015531332,0.523444699,-0.304284583
1.059780588,-0.010292324,-0.175482303,0.167140948
1.053862161,-0.028091078,-0.330225074,0.094509496
1.044845267,0.004891432,-0.022085205,-0.07257318
1.04242435,-0.015171472,-0.410358605,0.137412767
1.02788728,0.016887888,0.028870779,-0.156839786
1.05916549,-0.008230538,-0.453515394,0.559140908
1.042663752,0.029764282,1.369981084,-0.396423066
1.003378535,-0.001450584,-0.158113835,-0.338280671
1.02812592,-0.018889629,-0.403175462,0.096266633
1.027495459,-0.021443595,-0.641819407,-0.05379596
1.082885854,0.015733203,0.815775713,0.314466751
1.056537946,0.007025017,0.533707851,-0.370118397
1.088722236,-0.011072249,-0.11817043,0.199989278
1.078441209,-0.019810656,-0.700453225,0.614938731
1.061952345,0.021554782,0.672853442,-0.344566569
1.041732043,-0.020386572,-0.49117569,-0.094079835
1.065642911,-0.006253077,-0.038667567,0.073265734
1.033987664,-0.000413187,-0.337966034,-0.320832164
1.027841855,0.004349451,0.012061757,-0.215038044
1.074596697,-0.001259611,0.006539793,0.563975603
1.052899351,0.005724604,0.179603602,0.055068285
1.008142706,-0.001549114,-0.160489263,-0.285376385
1.021433402,0.007236527,0.190539473,-0.38055929
1.026982639,0.007744682,0.015255586,-0.044622613
1.047189211,0.006274656,0.146840957,-0.291895141
1.075007268,-0.03091907,-0.792952325,0.423735029
1.090380734,0.006195948,0.246920355,0.099745577
1.039594883,0.002676504,0.286379609,-0.66638472
1.047686217,0.0111016,0.303576106,-0.004166055
1.044984453,-0.023891509,-0.311355248,0.119697023
1.0465531,-0.006641103,-0.092837718,0.063229911
1.048333779,0.010673726,0.174963154,-0.081465746
1.044003509,-0.024063427,-0.173175087,0.090720462
1.053039278,0.010256904,1.076452103,0.314158118
1.022092423,-0.036979087,-1.597203932,-0.170758524
1.031514338,0.01580614,0.323593916,-0.029800617
1.026969936,0.00918626,0.79926175,-0.197528058
1.023419923,-0.01156438,-0.473913901,-0.079051304
1.09149706,-0.013550287,0.271493756,0.596362928
1.05843604,0.00225105,0.109907047,-0.242208782
1.098811744,0.009014139,0.044652631,0.252011897
1.063010157,-0.016466108,-0.093773502,0.172762917
1.038950985,-0.012531879,-0.055919847,-0.291809289
1.04215356,-0.013120013,-0.095056262,-0.19559436
1.059807482,0.003648574,0.100570417,-0.174184957
1.048783611,-0.019740213,-0.221088043,-0.203826544
1.038453348,-0.033635228,-0.140597402,-0.05714832
1.050114617,-0.004823678,0.080472573,-0.086838716
1.060034267,-0.005130971,0.420276289,0.838617652
1.005507489,0.000753341,0.04506327,-0.32791738
1.005590995,-0.014313799,-0.29679282,-0.691261469
1.016134079,-0.024851491,-0.43596613,0.009982173
1.075263228,-0.032215175,-0.514380848,0.567153649
1.050361751,0.01530825,0.170179353,-0.035441431
1.070674565,-0.008791328,-0.153844202,0.125319184
1.053568827,0.028890537,1.0811516,-0.123253551
1.027627477,-0.019091105,-0.796010043,-0.093661331
1.046784907,0.00672021,0.283390742,-0.166555789
1.051226304,0.010044544,0.086772741,-0.167625001
1.060452209,0.011532903,0.411542956,-0.245856375
1.047898974,-0.03052252,-0.326252341,0.106197908
1.049070707,-0.010159777,0.131633043,0.343777118
1.032342702,-0.013058399,-0.171833972,-0.116564769
1.021917579,0.01885009,0.446931013,-0.208328261
1.01937185,-0.035947319,-1.624654901,0.308641492
1.017915915,-0.001845372,0.909216611,-0.451870169
1.07131348,-0.025621495,-0.186160688,0.29356496
1.0483575,0.034199434,0.82705533,-0.382368197
1.097803538,0.016101621,-0.118237105,0.309227969
1.062855431,0.000369713,0.036841932,-0.047948849
1.059393515,-0.01890827,-0.347585819,0.119284667
1.055375431,0.005006452,0.220244056,-0.201934084
1.073737387,-0.005669288,0.221485725,0.004070192
1.038655325,-0.025566717,-0.288037344,-0.228024436
1.044029491,-0.010841371,-0.022094082,-0.046503333
1.058044182,-0.00335523,0.003799612,-0.066412224
1.066235191,-0.001311206,0.3730726,0.737052012
1.011362378,-0.009472515,-0.201325033,-0.296625099
1.019967265,0.005683624,0.451303449,-0.825757595
1.030424885,-0.014673547,-0.6090572,0.198417976
1.075273407,-0.014169339,-0.075384478,0.352848063
1.076930953,0.007935838,0.396263873,0.307414671
1.07842143,-0.033510564,-0.273184597,0.01478703
1.063133932,-0.002728191,-0.196857304,-0.164195657
1.058886558,-0.00011542,0.024707065,-0.045577181
1.055713011,-0.001219041,0.00826709,-0.12532146
1.067979024,-0.011213301,0.018007351,0.107930777
1.038529095,0.012800579,0.020109074,-0.457583073
1.043541542,0.022948942,0.08915578,-0.101650262
1.058131929,-0.019536433,-0.699437106,0.090964025
1.071548189,0.00833022,0.795806576,0.806180095
1.003515446,-0.000831626,-0.206885814,-0.478672454
1.032051596,0.00402401,-0.320109517,0.217029182
1.0243784,0.02100011,0.614373005,-0.620709489
1.059638391,-0.008907088,-0.411560092,0.129729833
1.062134149,-0.002724161,-0.020366881,-0.013708872
1.099937314,-0.02689256,-0.160276652,0.237992041
1.043877838,0.011611283,0.367477215,-0.40669013
1.044059674,-0.013422479,-0.387990048,0.129443043
1.04948693,0.006694685,0.158644298,-0.092385294
1.068649671,-0.017429682,-0.076949436,0.25430068
1.043635938,0.034908547,0.317415579,-0.38500064
1.023293356,0.044675008,0.078332596,-0.172249952
1.051870763,0.020356926,1.120655692,0.008714002
1.035669291,-0.043524915,-1.908684675,0.528436271
1.00999517,0.006659008,0.297920724,-0.33175285
1.026511604,-0.013825719,-1.201460468,0.324791239
1.028686141,0.033939352,1.864138523,-0.418064456
1.06621762,-0.028918095,-0.717470795,0.353094447
1.052873886,0.016582851,0.648994684,-0.22319265
1.093018387,-0.025610227,-0.275571006,0.254912828
1.053941051,-0.004510653,-0.211130965,-0.064714302
1.045976636,-6.81E-05,-0.050367311,-0.172199397
1.063664534,0.006856188,0.231532987,-0.018984166
1.04620846,0.000967692,0.057317259,-0.082970729
1.043658878,0.010781442,0.244536533,-0.322562337
1.044144343,-0.000363049,-0.028187667,-0.02231756
1.050130008,0.00202109,-0.126579295,0.159596156
1.044720486,0.01351367,0.629538274,0.004561998
1.006065418,-0.019862144,-0.321174431,-0.251201021
1.026942582,-0.006792234,-0.262560351,-0.229458091
1.034426291,-0.002363422,0.027942953,0.178611768
1.069571407,-0.006018096,0.164007655,-0.187653225
1.071457993,0.006807099,0.259188263,0.12678343
1.095061162,-0.003761399,-0.070394073,0.147104392
1.055121365,-0.004445141,-0.013913492,-0.325226375
1.051513317,-0.005153598,0.0258691,-0.242129943
1.085596554,-0.028167722,-0.116213736,0.336317408
1.04705778,-0.012609601,-0.106313618,-0.089923646
1.062005309,-0.009417593,0.052131721,0.023397764
1.042556013,-0.020923411,-0.125807165,-0.045704095
1.070259565,0.015685699,0.510573926,0.235293461
1.053555183,-0.014491102,-0.900046058,0.375926016
1.018867027,0.001441843,0.112885224,-0.278966628
1.024696189,-0.014168605,-1.682158784,0.003509271
1.037626664,0.044809853,2.038570975,-0.279624325
1.062968078,0.009155736,0.372795446,-0.438483719
1.064573046,0.008438292,0.347317082,0.04645431
1.097099617,-0.000864693,-0.061681503,0.202869306
1.048619916,-0.00782894,0.162621783,-0.418021904
1.047715342,-0.027442714,-0.179888522,0.057235857
1.047656233,-0.036986199,-0.285487235,0.059250576
1.059194825,-0.000376162,0.00687369,-0.113462674
1.072051976,-0.031473473,-0.256234409,0.438949208
1.030400582,-0.026074513,-0.121161987,-0.13434488
1.058826766,-0.010714458,-0.034525295,0.690834085
1.028366297,0.001115266,0.260369312,-0.486803972
1.007320755,0.003656639,0.135343606,-0.26637736
1.020749216,-0.029457961,-1.289766571,0.332664311
1.018786452,-0.001283207,0.674300147,-0.443028613
1.078409614,-0.018677936,-0.035527798,0.425988635
1.052607033,0.035232423,1.060154147,-0.224298351
1.085273949,0.014769087,-0.132699455,0.202621213
1.063394077,-0.022573454,-0.813371508,0.061225927
1.069045706,-0.003923645,0.269230564,0.016636976
1.060886354,-0.005671016,-0.000237165,-0.13918247
1.041548479,-0.009506684,-0.040045476,-0.150169095
1.047001246,-0.009461188,-0.006899762,-0.190155731
1.034331358,-0.010237362,-0.018434152,-0.139503148
1.083722731,-0.013705994,0.238355859,0.903226321
1.044650386,-0.017620666,-0.438804955,-0.069694468
1.003749192,-0.011962836,-0.136879047,-0.251500547
1.015257938,0.006638265,0.251988929,-0.35268759
1.016344291,0.01122365,0.230902307,-0.444943659
1.062199226,0.019066397,0.488073402,-0.210637043
1.067642307,-0.025253358,-0.686271489,0.069424319
1.096536799,-0.003624782,0.143734298,0.181423157
1.059124126,0.011095957,0.772720736,-0.12409314
1.039551305,-0.008174527,-0.267191062,-0.129078424
1.037665843,-0.013984645,-0.228950163,-0.027299141
1.05592766,-0.017277077,-0.212752436,0.069989654
1.066649576,0.001111381,0.018765397,0.103906877
1.04657367,-0.00958139,-0.139236316,-0.041353265
1.06213252,-0.007462784,-0.511973392,0.385948999
1.06046353,0.028301144,1.392797929,0.164565015
1.018984124,-0.015765245,-0.416977586,-0.171131994
1.028418188,0.007588882,0.718727496,-0.046903073
1.014717709,-0.015912858,-0.942261732,-0.478685737
1.079834115,-0.035665629,-0.431145411,0.586054151
1.058421606,-0.009148026,-0.039964889,-0.183162454
1.08708922,-0.020519333,-0.074274927,0.177341147
1.063293724,-0.006688006,0.260271437,0.123985782
1.041212903,-0.02114546,-0.362958553,-0.212978125
1.056911262,-0.005188086,0.20484165,-0.124370029
1.065837904,0.000987449,0.162362768,-0.070394217
1.04818262,-0.000268173,0.098695318,-0.325054637
1.035774093,0.004000067,-0.00872033,-0.137910463
1.042908486,-0.00814944,-0.367526642,0.123385212
1.052188743,0.002006799,0.383263499,0.802126523
0.995159516,0.001979788,0.007062759,-0.475971395
1.020973377,-0.021723952,-1.472723012,1.029844542
0.993962479,0.038068967,1.678668429,-1.613092738
1.069831521,-0.025755036,-0.363776323,0.412167691
1.057232577,-0.00288302,-0.005827458,-0.059942409
1.090372356,0.032195743,0.229518614,0.209161988
1.050361924,-0.015193109,-0.353470554,-0.223196869
1.053780952,0.000631918,0.192806811,-0.008671815
1.050235964,0.002761264,0.095193872,-0.165830649
1.062269641,-0.019718419,0.050487211,0.017070969
1.043793759,-0.01653892,-0.108300232,-0.244161621
1.049786486,-0.00075952,0.094842957,-0.028923462
1.04787681,-0.020878199,-0.77367761,0.248252314
1.052825917,0.017732851,1.153538735,0.341882701
0.998002511,0.014405068,0.069219046,-0.457798073
1.018203772,-0.021858781,-1.133543593,0.004168115
1.019942902,0.008369079,0.86225687,-0.394577886
1.066831089,-0.029455879,-0.364530415,0.09686897
1.086546983,-0.026275404,-0.550094772,0.370266525
1.115639595,0.004292717,0.210324999,0.18747187
1.055608482,0.004026327,0.373342201,-0.359883141
1.048205778,0.006732214,0.215271594,-0.248644244
1.06135846,-0.041866343,-0.277947536,0.172949644
1.069559841,-0.030371509,-0.072594105,0.168251882
1.056391022,0.013459036,0.374173744,-0.34098971
1.044252264,0.007232761,-0.036460877,-0.06242225
1.054356037,-0.002382487,0.401435576,0.029830213
1.050270281,-0.019777029,-0.507394246,0.578666603
1.006705163,0.043822061,0.589944863,-0.46712652
1.015361981,-0.019752176,-0.638183694,-0.29334579
1.025845162,-0.014207288,0.047842338,-0.031683374
1.084691302,-0.002608753,0.131540184,0.530821184
1.052001594,-0.021647031,-0.641894621,-0.133066605
1.081682731,0.007615968,0.189012487,0.185028427
1.05594605,0.02223666,0.869888961,-0.136945655
1.05230957,-0.006982384,-0.382118651,0.093670221
1.054545845,-0.001220265,-0.023021683,-0.134812641
1.046549621,0.010495353,-0.027447436,-0.139601123
1.047673341,0.014961186,-0.018140761,-0.247227974
1.033637138,0.035428509,0.045979053,-0.148323233
1.050150441,0.055140213,1.154705092,-0.11232272
1.041083692,0.003403098,-0.853193395,0.424007616
1.013147925,0.006096923,-0.018816339,-0.199405427
1.018538302,0.004078336,-0.277163849,-0.364044094
1.0265423,0.009075321,0.032268854,0.149539023
1.058978418,-0.010594188,-0.247885603,-0.247569065
1.060803186,0.020311274,0.423316912,-0.227027228
1.116144238,0.003675565,-0.111813384,0.351589141
1.060393032,-0.00176837,-0.21384582,0.01352931
1.047014801,0.005148804,-0.039611465,-0.296932285
1.074474149,0.007286846,0.182288762,0.154528787
1.072402096,0.000874628,0.13546609,0.014073315
1.059923119,-0.014124623,-0.0871362,0.071018395
1.046122222,-0.009556208,-0.052054662,-0.071971645
1.05751853,-0.00738388,-0.121406344,0.255718708
1.05055318,0.001758784,0.27544751,0.238636488
1.014715507,0.002961654,-0.022079715,-0.219824721
1.016443725,-0.000201182,-0.242760826,-0.550555417
1.026335817,0.000730869,0.170481832,-0.017033742
1.081839722,-0.025414174,-0.346093812,0.461257613
1.069513753,0.006070668,-0.109015884,0.185817061
1.09062702,0.008099635,0.013435529,0.130735739
1.053200342,0.018661605,0.541607893,-0.592731269
1.066523779,-0.012491374,-0.290809414,0.382649147
1.048653574,-0.008106221,-0.000952464,-0.271854128
1.070314354,0.013065326,0.192062886,-0.113645752
1.058078882,-0.000753626,0.035854061,-0.161564746
1.034787624,0.007307789,-0.071442447,-0.105627601
1.055828301,0.022558842,1.069418288,0.235060733
1.031535935,-0.028274472,-1.287308155,0.27771356
0.996580716,-0.012517139,-0.035950538,-0.30736689
1.017864383,-0.006307632,-0.107956662,-0.010760478
1.018433346,0.011812355,0.5718502,-0.418349057
1.08746873,0.000793807,0.238352774,0.550664832
1.061359313,-0.024234123,-0.389666298,0.008210023
1.101629314,0.020276512,0.295349095,0.258419841
1.046964037,-0.024270724,-0.809055385,-0.260101456
1.066188869,0.028845755,1.029427729,0.041793754
1.034405179,-0.025185759,-0.547253483,-0.191682228
1.06252714,0.008560188,0.011348582,-0.055816287
1.049816741,0.012701674,-0.031364202,-0.32273837
1.044318209,0.003212815,0.057108283,-0.051254824
1.057518038,-0.009699189,-0.042972227,0.276007558
1.048844341,0.002256533,0.668897691,-0.039059491
1.027508673,-0.02549508,-0.216774009,-0.057432909
1.023903454,-0.01483598,0.097457712,-0.243732638
1.025406976,-0.026723084,-0.705996721,-0.072806428
1.091419476,0.00139957,0.479190427,0.628543426
1.040319654,-0.011324553,-0.201466963,-0.445443706
1.087412773,-0.015421575,-0.026311503,0.290770104
1.054862332,0.013345305,0.742189548,-0.060785433
1.049631553,-0.020449009,-0.59967622,0.135995869
1.058025236,0.015912299,0.195609667,-0.210517157
1.046800649,-0.030881092,-0.25064118,0.036084736
1.036744464,0.006464041,-0.089411325,-0.451192972
1.02767404,0.017295746,-0.010615903,-0.125261761
1.080511662,-0.017092576,0.001959902,1.037210889
1.039662107,0.002836882,0.514184707,-0.508605606
1.005106753,0.011075161,0.145678601,-0.355198975
1.021779144,-0.022742186,-0.136805241,0.218616792
1.010939119,-0.026756927,-0.603289369,-0.657739235
1.090737894,-0.002910086,0.352162454,0.472446765
1.060014244,-0.037047838,-0.677913818,0.006099931
1.078157544,-0.019677118,0.112695676,0.112028135
1.05745144,0.011007844,0.856984664,-0.037800542
1.039287342,-0.000852805,-0.27817509,-0.225594813
1.059887363,0.005225004,0.045233898,-0.06846801
1.055280937,-0.003751043,-0.060256081,-0.150715955
1.06164018,-0.010314039,-0.127569595,-0.068271122
1.038766281,-0.007361257,-0.107962419,-0.088196168
1.061399521,-0.007324001,0.068343384,0.494674699
1.039841736,-0.004225424,0.015969543,-0.132561487
1.018999599,-0.020447782,-0.261377505,-0.056231404
1.020485276,0.008602811,0.50797806,-0.435791841
1.022095283,0.000665546,-0.212168695,-0.080767982
1.061768637,0.008608966,0.063550423,0.053316397
1.074361025,-0.00206674,0.157671242,0.240788513
1.100886678,0.018542889,0.13837245,0.16720363
1.050205543,-0.036514593,-0.723836837,-0.416333637
1.058703487,-0.025906212,-0.010298105,0.087374422
1.065078862,0.005572973,0.162930379,-0.013228171
1.048484114,0.001845618,-0.075240813,0.044073318
1.0404302,0.022905748,0.103456202,-0.304953024
1.048718917,0.001694733,0.082953528,-0.015195361
1.05395595,0.002502873,-0.056421686,0.270933129
1.040865556,0.007987426,0.103518347,-0.084966178
1.013930667,0.026971703,0.281022703,-0.310274159
1.022362325,-0.017004416,-1.238423719,-0.033857007
1.037402751,0.013649053,0.876665757,0.170528931
1.066800894,0.012513468,0.018183364,0.053970135
1.041926613,-0.014699028,-0.169416557,-0.519034267
1.091373111,-0.016981811,-0.014736418,0.306372642
1.06424587,0.00476317,0.574007509,0.296005908
1.041764664,-0.01142691,-0.345810103,-0.26525124
1.064545274,-0.00644414,-0.022463551,0.129535508
1.04708039,0.01698409,-0.059296451,-0.024306378
1.047132084,0.03478956,0.231003028,-0.254335249
1.03344967,0.002585473,-0.148673673,-0.084802503
1.071128115,-0.015879247,0.064523063,0.706652707
1.043019558,-0.011805717,-0.034671352,-0.075961418
1.020982043,-0.018120561,-0.119857312,-0.0369767
1.009722907,-0.001798024,-0.203463692,-0.488832503
1.01324548,0.001603154,0.08410714,-0.32096949
1.060333691,0.014334214,0.316325559,-0.062169211
1.051211911,0.025409399,0.362447685,-0.295562721
1.096225251,0.015789565,-0.062931535,0.280431902
1.064269499,0.009840023,0.353329319,-0.014158657
1.052797139,-0.029121369,-0.677961795,0.143239543
1.051433664,0.009047572,0.142409152,-0.108937126
1.06565184,-0.01538733,-0.087205929,0.187437103
1.041938548,0.006010749,-0.169230052,-0.201653638
1.049415708,0.020924703,0.062208907,-0.064731728
1.060557379,0.008152424,0.842860526,0.337627339
1.031011385,-0.025064539,-0.76146169,-0.161856503
1.014300952,-0.001958643,0.297005749,-0.180769903
1.009236941,-0.038361379,-1.301689434,-0.500381881
1.035507155,-0.013652484,0.612063723,0.429967576
1.079894825,0.002509274,0.70839209,0.199316057
1.037592091,0.001781652,0.357322126,-0.442918863
1.088293399,-0.002362252,-0.026564301,0.313298861
1.056388285,-0.010791736,-0.166161169,0.121512654
1.05888194,0.002997987,0.42399083,-0.139408168
1.06017354,-0.048249317,-0.523650398,0.154678777
1.058415564,-0.02205488,-0.084075445,0.092783027
1.02751788,-0.004677819,-0.213319663,-0.43157374
1.024623722,-0.018871952,-0.110632677,-0.075653205
1.03584631,-0.007174702,-0.382021359,0.06331106
1.038607108,0.013469534,0.55513835,0.142962683
1.008645109,0.015236932,0.015381784,-0.233722496
1.015879835,0.004607765,-0.014754143,-0.428910174
1.027289958,0.001487983,-0.102462417,0.233799403
1.082323473,0.013412645,0.479846845,0.20470513
1.048012005,-0.022672128,-0.795989686,-0.547705548
1.111151027,0.018404345,0.271473667,0.40385619
1.072495364,0.01477608,0.84045612,0.347606605
1.046043099,-0.005730579,-0.317269906,-0.271215316
1.057955173,-0.01631025,-0.216460198,0.040832912
1.053375732,-0.003565315,-0.141474821,-0.030751985
1.05370293,0.009679947,-0.053830333,-0.196454198
1.045365493,0.001310785,-0.117174418,-0.073706607
1.059093837,0.011506584,-0.041721127,0.478229769
1.038513497,0.027100241,0.626770753,-0.41223094
1.002906309,0.014929747,-0.073994147,-0.418416413
1.041190396,-0.004516981,0.024839384,0.575813602
1.029394651,-0.005385395,-0.490555942,-0.129830089
1.04377419,0.012729551,0.245004859,-0.573789532
1.070363108,-0.018413618,0.113948992,0.076946166
1.100111881,-0.039610622,-0.141686115,0.187292115
1.047121427,-0.023123509,-0.387893378,-0.33793462
1.048474487,-0.00173554,0.38686907,-0.201016966
1.061543737,-0.034720426,-0.310228882,0.317869419
1.051565289,-0.024829146,-0.263066824,0.212337919
1.060546046,0.025295563,0.391466902,-0.025695306
1.037635601,-0.002208764,-0.041464517,-0.081111949
1.05536239,0.004013912,0.088100384,0.205423303
1.052620167,0.002102752,0.358792286,0.50847355
1.011340275,-0.025222736,-0.247491543,-0.177006813
1.012661523,-0.013866684,-0.466142718,-0.086827305
1.00493655,0.006993545,0.419620589,-0.787535024
1.069622308,-0.016255713,-0.435798515,0.419050199
1.061249127,-0.025798291,-0.731094536,-0.224718238
1.096862246,0.03138196,0.377655795,0.232558249
1.07745882,0.002177382,0.345564745,0.306863634
1.060653373,0.015061242,0.160866645,-0.288505811
1.063371295,-0.001565716,-0.021187519,-0.010693612
1.05100312,-0.008557141,-0.10305126,0.049248963
1.049477762,0.034645367,0.523019465,-0.482515406
1.05146254,-0.01640517,-0.228756416,0.019955256
1.050595496,0.01467408,0.024894171,0.33223366
1.040679449,0.021621804,0.530767709,0.062332103
1.006943205,0.013844574,0.048232979,-0.327335081
1.023777532,-0.01648294,-0.843920367,0.654122496
1.005498946,0.005738615,0.158830945,-0.852962089
1.061604414,0.00090299,0.097818603,0.111009127
1.058610759,0.001813277,0.232642363,0.023271851
1.097955442,-0.00976189,-0.076375826,0.245680237
1.037986404,-0.004125375,-0.030863245,-0.665739715
1.055661163,-0.011605097,0.097617933,0.332676399
1.027741701,-0.022926056,-0.28178249,-0.193320948
1.04718634,0.001202981,-0.088500228,-0.052825948
1.062118194,0.012290445,0.211479634,0.000130141
1.041826873,-0.002989089,-0.053607258,-0.019044604
1.054623797,0.012354576,0.613204459,0.223594706
1.033899099,-0.015848209,-0.64459433,-0.07431595
1.019885707,-0.004832708,0.183579856,-0.16670523
1.020191704,-0.032146687,-1.183466761,-0.017154594
1.033122802,0.010359683,1.139532352,0.017272323
1.062774891,0.018375774,0.452251446,-0.177142295
1.058305582,-0.053781762,-0.618005193,0.072197362
1.087546539,-0.004823675,0.319762278,0.188362114
1.041634577,-0.03541474,-0.017204355,-0.306793672
1.044363005,-0.027390784,-0.145313477,0.059503274
1.05327174,0.020512803,0.242171761,-0.097848511
1.060413547,-0.010831455,-0.051258737,0.070128816
1.043722123,-0.015752498,-0.366234715,0.010482793
1.034991802,-0.003561557,0.115292617,-0.10376615
1.048403255,0.008360458,0.487854713,0.093868479
1.037572266,-0.01487979,-0.683340663,0.339834667
0.996456669,-0.016107581,-0.338689157,-0.256493476
1.022593316,0.029701199,1.244382351,-0.496767666
1.025200939,0.004223736,-0.450635768,0.158954255
1.065544246,-0.009531737,-0.096853159,0.131337996
1.072495527,0.007484756,0.005439005,0.203565201
1.08741305,-0.002973885,-0.069242815,0.092451276
1.056637394,0.002114388,-0.074759943,-0.324848549
1.060900126,-3.41E-05,-0.10080815,0.114279586
1.057851351,0.020208184,0.216670655,-0.152718103
1.037337064,0.002447139,0.001905105,-0.198670044
1.053107032,-0.015704713,-0.11127193,0.113185692
1.029622331,0.005815036,-0.000597886,-0.171888522
1.058575236,0.018713467,0.490439325,0.512727858
1.026738529,-0.00175132,-0.53447027,-0.230843662
1.006192269,-0.012231025,-0.101274968,-0.120558428
1.008892258,-0.008203174,-0.957129017,-0.423082695
1.0252141,0.030670868,1.226581231,-0.040993449
1.072289978,0.021295754,0.612845871,0.078263385
1.079554911,-0.013805381,0.337499432,0.475253393
1.0840755,-0.057217073,-0.288331377,0.034080406
1.054212991,-0.021442013,-0.436621749,-0.07839962
1.043176884,0.006041778,0.346709995,-0.286520021
1.047163185,-0.011479261,-0.27700334,0.021796914
1.056280697,-0.009475845,-0.086351433,0.060185191
1.034805096,-0.006565624,-0.389965042,-0.179437532
1.034915306,0.007269115,0.101615002,-0.120076645
1.054496731,0.018517941,-0.242379353,0.162724086
1.057662831,0.040031235,1.379361371,0.362121727
1.005386461,-0.011896507,-0.351973572,-0.244141379
1.013125925,-0.009073469,-0.408234825,-0.28760382
1.016610892,-0.003063464,-0.446350188,-0.068522595
1.042580106,0.031772796,0.49876474,-0.594097548
1.060673085,-0.0189749,-0.378511315,0.11070812
1.08306112,0.023736076,0.278457756,0.143600696
1.048887988,-0.01422555,-0.129975955,-0.198225221
1.045317606,-0.002549329,0.128390569,-0.19317894
1.063934116,-0.012040476,-0.161534013,0.299637001
1.066415959,-0.026706685,-0.246183961,0.386619497
1.047226025,0.027606483,0.144391388,-0.182692994
1.04807621,0.001227819,-0.015137763,0.009491985
1.054541206,-0.006897571,-0.038895828,0.200333935
1.049584117,-0.002493963,0.182538699,0.458027113
1.014621635,-0.000734908,-0.01783608,-0.074298115
0.99241316,0.005401676,-0.051725893,-1.380236664
1.021777473,-0.001166257,0.104420356,0.547070388
1.05162914,-0.021242442,-0.413676479,0.03182099
1.055558713,-0.009203891,-0.121492676,0.019884794
1.087111302,-0.028820672,-0.127783166,0.195980469
1.055599675,0.008022304,0.300146292,-0.104832524
1.054728436,0.007584187,-0.030584841,-0.043961484
1.063053948,0.008683788,0.183748842,0.023027731
1.050638121,-0.002229134,0.0928305,0.002513962
1.037795012,0.000293639,0.117659499,-0.202396823
1.032750557,-0.015348683,-0.15493067,-0.026993506
1.072241557,0.021905728,0.716072481,0.460088558
1.044723094,-0.001407254,-0.236307641,0.015386012
1.005157436,-0.026162319,-0.284111861,-0.219172917
1.018327867,-0.0089977,-0.125405764,-0.328988162
1.023655025,-0.002771124,-0.018619743,-0.168310491
1.077042043,-0.005650523,0.114488564,0.258036929
1.063053188,-0.01208819,-0.108256395,-0.247320483
1.113138629,0.00130103,0.089942284,0.317105342
1.068910185,-0.01189883,0.278485702,0.228986976
1.04191373,-0.023553638,-0.412895083,-0.222934839
1.0525464,0.007317385,0.18103603,-0.145998068
1.051069369,-0.011858041,-0.092587913,-0.07263076
1.056484808,-0.006049667,-0.013356314,-0.092218535
1.038123,-0.008352627,-0.061099994,-0.143642422
1.037671671,0.007899116,0.508204043,-0.145889505
1.037030535,-0.015869749,-0.52255888,0.455220239
1.006032312,-0.025394249,-0.400756547,-0.07060275
1.012748264,0.03429656,1.883550566,-1.070288823
1.027301341,-0.014626884,-1.065749057,0.796924805
1.052662715,-0.024146398,-0.559935153,0.079438753
1.059884104,-0.011376871,-0.470987815,-0.016205117
1.100596302,0.018036146,0.194751463,0.257236702
1.049824408,-0.007757486,0.111311696,-0.377664798
1.051865953,-0.023788077,-0.218683781,0.047676268
1.06355816,-0.019520313,0.088312318,0.083182288
1.047712105,-0.000613556,-0.018437848,0.056864654
1.046867494,0.038972406,0.612582329,-0.404995341
1.050239806,-0.002538358,-0.082446587,0.055441151
1.057176548,-0.007202936,-0.338192852,0.5057148
1.049775636,0.023554949,1.213320051,0.107610489
1.027237993,-0.025133893,-0.473671066,0.100768025
1.011874648,0.018762765,1.299971879,-0.391126545
0.994265066,-0.023517221,-1.499736884,-0.58643082
1.074770354,-0.026848808,-0.363861472,0.539217298
1.058264446,0.003950891,0.215796844,0.042961712
1.082859453,-0.012862787,-0.109376979,0.152114181
1.051197194,-0.01424293,-0.434651098,-0.158997028
1.057807868,0.003718221,0.183268278,0.036157354
1.054677547,0.015546585,0.2092884,-0.215526107
1.050545417,-0.002678899,0.010621631,-0.134533815
1.060980126,0.001484222,0.281145649,-0.095084847
1.021013838,-0.015070524,-0.1343152,-0.165814058
1.072379767,0.011780312,0.854871907,0.360113924
1.047739334,-0.019816982,-0.714399361,0.079119735
1.025160097,-0.001068756,0.138854263,-0.209067245
1.028565349,-0.015166786,-0.0389617,-0.043776404
1.025437319,-0.015307911,-0.104169595,-0.246395131
1.062890918,-0.038975232,-0.541351853,0.057888053
1.05500505,-0.022305237,-0.430209007,-0.293009854
1.089074584,0.006410214,0.18727744,0.213329218
1.066527249,-0.002255507,0.305949783,-0.050350289
1.067049554,-0.008758724,-0.201400162,0.057452219
1.073034893,0.014155842,0.400552698,-0.087003444
1.072078318,-0.005540261,0.251294965,-0.042351237
