Sample,From,To,Resistance,Reactance
433,4,5,0.0134712633585782,0.0420521890319379
433,4,7,0,0.210522131085216
433,4,9,0,0.552534147497755
433,5,6,0,0.253176218996384
433,6,11,0.0949854274398606,0.197374437632795
433,6,12,0.122533889702546,0.25446346923448
433,6,13,0.0663544793490525,0.131330245509792
433,7,8,0,0.17683471956915
433,7,9,0,0.111075469034597
433,9,10,0.032188325786207,0.0830994159811094
433,9,14,0.126221540926323,0.2726447672234
433,10,11,0.0843439862520729,0.19137829060902
433,12,13,0.221293046031698,0.20398687207755
433,13,14,0.172690038490561,0.351824148999737
434,1,2,0.0192211164881784,0.0597835977302864
434,1,5,0.054227611687917,0.218085239528071
434,2,3,0.0464732357569793,0.198402331859597
434,2,4,0.0573828260397881,0.177066576846966
434,2,5,0.0566798491966013,0.170269709704547
434,3,4,0.0679712690192162,0.171691727178599
434,4,5,0.0135059182656253,0.0416355787028003
434,4,7,0,0.211822838683546
434,4,9,0,0.552048622140127
434,5,6,0,0.251132364341035
434,6,11,0.0947086202796138,0.197309968612934
434,6,12,0.122208967663557,0.255195780105668
434,6,13,0.0657025415914233,0.132262732714778
434,7,8,0,0.176928063152003
434,7,9,0,0.110132483536171
434,9,10,0.031581926116052,0.0861486750716832
434,9,14,0.126004719042229,0.266446901480189
434,10,11,0.0794441260226273,0.192266549916566
434,12,13,0.220406916447637,0.198415061637305
434,13,14,0.171857951391526,0.348574363495729
435,1,2,0.0197730714241908,0.0596844418321203
435,1,5,0.0539184726839444,0.224631081211095
435,2,3,0.0477906832457729,0.199561922047204
435,2,4,0.0581557115864054,0.174275599888451
435,2,5,0.0568640456841098,0.171311428772266
435,3,4,0.0680894306089223,0.169172571675693
435,4,5,0.0132657743375717,0.0420794184014113
435,4,7,0,0.208429958494919
435,4,9,0,0.543583329051184
435,5,6,0,0.248390848089458
435,6,11,0.095336671237716,0.201125209047922
435,6,12,0.122661864659614,0.252838672700972
435,6,13,0.0661775032887434,0.131532273843673
435,7,8,0,0.176011374886451
435,7,9,0,0.108205233918927
435,9,10,0.0322545177136486,0.0850852802934312
435,9,14,0.126967545058633,0.272321743592823
435,10,11,0.0822782981077485,0.192089018931523
435,12,13,0.222664982602245,0.201962620428963
435,13,14,0.170299128394283,0.347335797334902
436,1,2,0.0193177614599426,0.0586067916370689
436,1,5,0.0539092189879372,0.225850800399118
436,2,3,0.0471551937504646,0.198658677007541
436,2,4,0.0577398487004204,0.177264041746002
436,2,5,0.0580084702153098,0.174419263733901
436,3,4,0.0661347988637532,0.171195619528533
436,4,5,0.0133991303218373,0.0421458695206088
436,4,7,0,0.207868596410936
436,4,9,0,0.55635337055243
436,5,6,0,0.249451743136461
436,6,11,0.0945555363660227,0.194893771121405
436,6,12,0.124079301540373,0.255994492811966
436,6,13,0.0651523276270709,0.131838191215511
436,7,8,0,0.17633799697878
436,7,9,0,0.108982450933182
436,9,10,0.0322184562464263,0.084195663385244
436,9,14,0.128133495174724,0.267832227522092
436,10,11,0.0817733655881347,0.193919671528828
436,12,13,0.218976008473609,0.20103225962856
436,13,14,0.169326205894001,0.342701223228143
437,1,2,0.019398591859031,0.0586629758167303
437,1,5,0.0539307882485622,0.221234724089415
437,2,3,0.0468076348665587,0.199026880856544
437,2,4,0.0581805282595004,0.175175500778787
437,2,5,0.0564379750505162,0.172735277942864
437,3,4,0.0666415637651915,0.171163848087881
437,4,5,0.0134302331183598,0.0416405466785735
437,4,7,0,0.209033780546
437,4,9,0,0.562988186390801
437,5,6,0,0.250123215349841
437,6,11,0.0965528806473822,0.200680932884827
437,6,12,0.123997702851486,0.258266230520189
437,6,13,0.0647087358791898,0.130535911400795
437,7,8,0,0.177759702176373
437,7,9,0,0.109563864800628
437,9,10,0.0318507372695922,0.0837724747694369
437,9,14,0.127482960868027,0.270641157626123
437,10,11,0.0822564449908515,0.191122604335934
437,12,13,0.221714612651865,0.202494447629334
437,13,14,0.169057145981603,0.346213873550319
438,1,2,0.0199010505941361,0.0593714610892454
438,1,5,0.0540800462552376,0.222270406334344
438,2,3,0.0477258879426822,0.199215307131867
438,2,4,0.0573331970490139,0.173257825600234
438,2,5,0.0564103661794504,0.172669207819287
438,3,4,0.0674344922168638,0.170834358282729
438,4,5,0.0133662154648265,0.0422488132096324
438,4,7,0,0.205977683998134
438,4,9,0,0.560331059060643
438,5,6,0,0.253567756396313
438,6,11,0.094316242225716,0.199631315251579
438,6,12,0.122985275444383,0.255208857494257
438,6,13,0.06609364493079,0.131449000551975
438,7,8,0,0.174587224059912
438,7,9,0,0.111481992832542
438,9,10,0.0315939897761556,0.0847052806022263
438,9,14,0.126566347559957,0.266575489481466
438,10,11,0.0821806321484222,0.191931882734823
438,12,13,0.219728891962171,0.201166443498678
438,13,14,0.173181731138555,0.353774577855211
439,1,2,0.0192347797721198,0.0590020222739901
439,1,5,0.0542992864849147,0.22425187378085
439,2,3,0.0474879293709768,0.197834331259778
439,2,4,0.058811973100214,0.175554317053386
439,2,5,0.0563564280347335,0.176397769950208
439,3,4,0.0675668122298367,0.171189915038817
439,4,5,0.013409229829741,0.0422031773696638
439,4,7,0,0.210765368257765
439,4,9,0,0.555126267616218
439,5,6,0,0.253846118506121
439,6,11,0.0954642785466136,0.199137103219193
439,6,12,0.123443741074566,0.253953958268398
439,6,13,0.0655912907224556,0.128960888395058
439,7,8,0,0.17391677921483
439,7,9,0,0.110368522802025
439,9,10,0.0315688772564479,0.0854287915682737
439,9,14,0.125999856336162,0.267550144001893
439,10,11,0.0820287095519083,0.192168786958696
439,12,13,0.219695764213372,0.201158675699591
439,13,14,0.173296048409304,0.344985531123857
440,1,2,0.0193630191735837,0.0589791988447784
440,1,5,0.0547240784317135,0.221824463977154
440,2,3,0.0467055239017231,0.197643876552271
440,2,4,0.0583084039860024,0.179309088906143
440,2,5,0.0572861153345885,0.173826559798836
440,3,4,0.0677842983620249,0.170484676414596
440,4,5,0.0135537359405934,0.0415767207173201
440,4,7,0,0.208438997945076
440,4,9,0,0.567021227947851
440,5,6,0,0.25250316696998
440,6,11,0.0954396234770378,0.20166338491623
440,6,12,0.123184764851123,0.256553554076444
440,6,13,0.0661674970562919,0.131656664167733
440,7,8,0,0.174208591428991
440,7,9,0,0.107325651195426
440,9,10,0.0317569919299666,0.0843493129662449
440,9,14,0.127247729245712,0.26888450124139
440,10,11,0.0817447417536991,0.19068939250387
440,12,13,0.220128914747543,0.195216326024014
440,13,14,0.171247264123027,0.359780339946148
441,1,2,0.01914333365131,0.0594125474995001
441,1,5,0.0550904351003806,0.220480985394359
441,2,3,0.0472159872700525,0.197085319030982
441,2,4,0.0581968854791742,0.176350483388602
441,2,5,0.0564924850959831,0.174663700303342
441,3,4,0.067166031059885,0.171124946649127
441,4,5,0.0134480706947937,0.0428068475959101
441,4,7,0,0.210721867560681
441,4,9,0,0.560702870408145
441,5,6,0,0.253878127313339
441,6,11,0.0944024661123056,0.198660832114071
441,6,12,0.122328284442751,0.25140036009707
441,6,13,0.0666026244900346,0.132243141289416
441,7,8,0,0.175641265716267
441,7,9,0,0.110717150975016
441,9,10,0.0321478035439355,0.0842704498186077
441,9,14,0.128058817499965,0.27123125494162
441,10,11,0.0819416627495208,0.191013650510185
441,12,13,0.217917851081866,0.199385076023005
441,13,14,0.17083192901729,0.344972615296315
442,1,2,0.0193541018906255,0.0585262222594145
442,1,5,0.0534024662859589,0.222022926012895
442,2,3,0.0465618603696959,0.197974495457808
442,2,4,0.0586203610360813,0.174987260987218
442,2,5,0.0568665230870036,0.173706788438703
442,3,4,0.0672525272232958,0.167999521168025
442,4,5,0.0133884806630521,0.0418842534718982
442,4,7,0,0.208583027425979
442,4,9,0,0.553893911489882
442,5,6,0,0.252982666833594
442,6,11,0.0936149992220772,0.19748550468626
442,6,12,0.12474339756296,0.253244855588758
442,6,13,0.0669228956015426,0.13035445414107
442,7,8,0,0.176156839038447
442,7,9,0,0.108448224459247
442,9,10,0.0317169308243584,0.0857973415943945
442,9,14,0.126889313204956,0.264565303035535
442,10,11,0.0827289304156976,0.191893364237448
442,12,13,0.221204364443421,0.19956309812834
442,13,14,0.169825186995224,0.343843907331516
443,1,2,0.0195994735332785,0.0597386383396501
443,1,5,0.053803191300169,0.2203926141621
443,2,3,0.0463894015112079,0.198042705254882
443,2,4,0.0590646453459677,0.174099455742811
443,2,5,0.0583576395799762,0.171859325077443
443,3,4,0.0660454981075832,0.172832386286904
443,4,5,0.0133378927606266,0.0424804717678924
443,4,7,0,0.207831745819767
443,4,9,0,0.562795808264511
443,5,6,0,0.251198614588721
443,6,11,0.094218387506275,0.201137095126425
443,6,12,0.122790985875655,0.256159952427819
443,6,13,0.0659016246364612,0.130292381799295
443,7,8,0,0.17553335420393
443,7,9,0,0.111674857546239
443,9,10,0.0314969067415247,0.0851276181225435
443,9,14,0.126116106544947,0.271131216105073
443,10,11,0.0826619991813059,0.193788699990715
443,12,13,0.222335750006741,0.201101905295155
443,13,14,0.170776740506086,0.346531816213356
444,1,2,0.0191311315649916,0.0594337603672301
444,1,5,0.0539023346609906,0.222487904470099
444,2,3,0.0466430991766405,0.198632415835958
444,2,4,0.0590693822653504,0.17702967014376
444,2,5,0.0563257321615358,0.16998811993507
444,3,4,0.0666071064907484,0.174550224964645
444,4,5,0.0133894011753869,0.0413625650629489
444,4,7,0,0.206833279837122
444,4,9,0,0.549618526408059
444,5,6,0,0.250306045430119
444,6,11,0.0940010802105798,0.195592203348146
444,6,12,0.12295971195039,0.256450765616285
444,6,13,0.0659284702903174,0.129894036539059
444,7,8,0,0.173056897733286
444,7,9,0,0.110540447744908
444,9,10,0.032255668757715,0.0847968649771587
444,9,14,0.127601393083793,0.269648624199529
444,10,11,0.0832531456569139,0.190580975656571
444,12,13,0.22024884464393,0.201756486840686
444,13,14,0.16947981965597,0.340256892475864
445,1,2,0.0194722547249669,0.0595784766243953
445,1,5,0.0544026601700976,0.220632664832795
445,2,3,0.0469262286767573,0.20057636638979
445,2,4,0.0590485337116883,0.17725564717395
445,2,5,0.0562640568375914,0.176213195914727
445,3,4,0.0669270685764672,0.171720013463044
445,4,5,0.013258332180403,0.0420760682692201
445,4,7,0,0.208397811103114
445,4,9,0,0.563413454368052
445,5,6,0,0.250814653609624
445,6,11,0.0945344412445544,0.200860371180903
445,6,12,0.122838025845655,0.255463293784219
445,6,13,0.0665305846322368,0.128564840541691
445,7,8,0,0.178729878994289
445,7,9,0,0.110500315437042
445,9,10,0.0319047535073121,0.0852204774657623
445,9,14,0.127062150342628,0.275570663077287
445,10,11,0.0828699413418818,0.189308256418164
445,12,13,0.217162560690615,0.201806427975318
445,13,14,0.169040610663865,0.346460511985842
446,1,2,0.0195015757027603,0.0591116423907662
446,1,5,0.0533625871042928,0.221093847454593
446,2,3,0.0470033696266142,0.199245474449411
446,2,4,0.0577388129773256,0.1753995422949
446,2,5,0.0567214639654806,0.173032081889472
446,3,4,0.0675206130893386,0.169906824510004
446,4,5,0.01324456163624,0.0424943516503863
446,4,7,0,0.209384608144408
446,4,9,0,0.545155305568964
446,5,6,0,0.253410789204424
446,6,11,0.0949705193664852,0.20034548368081
446,6,12,0.122809298172486,0.257373046742396
446,6,13,0.0653486825693162,0.12998208144784
446,7,8,0,0.178063165675155
446,7,9,0,0.110356747044983
446,9,10,0.0324100751310066,0.085354644066218
446,9,14,0.126935342986571,0.273132939163031
446,10,11,0.0828214547640159,0.188062858014233
446,12,13,0.220351377558403,0.197491260042775
446,13,14,0.171872514958135,0.350297867433849
447,1,2,0.0188655415259029,0.0594992048251802
447,1,5,0.0534707307083275,0.222312122024061
447,2,3,0.0470750790309416,0.197045677644692
447,2,4,0.0571952098637804,0.173520566878685
447,2,5,0.0563130967632811,0.171669951109879
447,3,4,0.0671815091319394,0.172509491390258
447,4,5,0.0131937394267663,0.0417298484638062
447,4,7,0,0.208102302141
447,4,9,0,0.554669725910654
447,5,6,0,0.248938737578703
447,6,11,0.092890006733639,0.199294839801213
447,6,12,0.121900174930552,0.25222066432661
447,6,13,0.065437138338784,0.130310494841547
447,7,8,0,0.17620138186325
447,7,9,0,0.109316404389203
447,9,10,0.0311888739501622,0.0853664333428987
447,9,14,0.128225128246496,0.270597923152135
447,10,11,0.0810542293916718,0.191467483650537
447,12,13,0.223810248815972,0.201126858911606
447,13,14,0.16919270665569,0.34956749877169
448,1,2,0.0192367583165945,0.0588341061774914
448,1,5,0.0542769701576579,0.223268394343549
448,2,3,0.0466596706626245,0.197135854928198
448,2,4,0.0586873044213519,0.175811129496106
448,2,5,0.057892331298471,0.175841752802526
448,3,4,0.0668950402215771,0.169764340102043
448,4,5,0.0134656077504445,0.0417610739610425
448,4,7,0,0.208600323103853
448,4,9,0,0.560096029993199
448,5,6,0,0.249834879885194
448,6,11,0.0935998355731549,0.200669986004217
448,6,12,0.121231900609761,0.255185484187815
448,6,13,0.0661769727904504,0.130550643902865
448,7,8,0,0.175907226218664
448,7,9,0,0.109560795390584
448,9,10,0.0315878802198692,0.0840345780390312
448,9,14,0.123692285014375,0.269725340837789
448,10,11,0.082425682714884,0.191970231124474
448,12,13,0.220210767527935,0.201115746267171
448,13,14,0.173909339600481,0.344411181867407
449,1,2,0.0189966247370405,0.0594144765564041
449,1,5,0.0540124432286271,0.221103356111813
449,2,3,0.0468386491395555,0.199316119778095
449,2,4,0.0589925876418581,0.179314934417285
449,2,5,0.0566341671398069,0.176738090485539
449,3,4,0.0670585898515975,0.171715203225963
449,4,5,0.0132217778159674,0.0420631927127278
449,4,7,0,0.206755643875402
449,4,9,0,0.552069144221641
449,5,6,0,0.249816063063815
449,6,11,0.0948995103276734,0.198129302477863
449,6,12,0.120260050637656,0.256437137537338
449,6,13,0.0659033821697875,0.130376850823673
449,7,8,0,0.17757719936675
449,7,9,0,0.110080272716439
449,9,10,0.031557761873856,0.0836064390964708
449,9,14,0.127074713636133,0.269844234811102
449,10,11,0.0826225924990876,0.1956434085941
449,12,13,0.223908588805087,0.200217201831057
449,13,14,0.170000459403188,0.347658017902368
450,1,2,0.0196775058178875,0.059006976801332
450,1,5,0.0542827636430847,0.219822718391615
450,2,3,0.0471305315981462,0.194714234047257
450,2,4,0.0579857227910622,0.178734558069347
450,2,5,0.05814577762752,0.173553544683559
450,3,4,0.0661426801851513,0.169495876721331
450,4,5,0.0132058580261575,0.0423420608820664
450,4,7,0,0.211646201862944
450,4,9,0,0.55930105315024
450,5,6,0,0.25072364722638
450,6,11,0.0936646827072429,0.196951393362235
450,6,12,0.125403737899808,0.256224454499878
450,6,13,0.066063835254936,0.128912851502046
450,7,8,0,0.177660443457766
450,7,9,0,0.110943492201114
450,9,10,0.0315681437865931,0.0842901493315961
450,9,14,0.127994699480421,0.271479556356672
450,10,11,0.0822740392606277,0.191470492855564
450,12,13,0.221178886676838,0.203549965372365
450,13,14,0.170977848984771,0.349212866227717
451,1,2,0.0193005499262581,0.0591946558398693
451,1,5,0.0543175655762669,0.224943851780671
451,2,3,0.0471985718665087,0.198331707897504
451,2,4,0.0584584608944567,0.174115118321458
451,2,5,0.0571696097607829,0.176640122995483
451,3,4,0.0666552146377208,0.17146512331787
451,4,5,0.013399509445948,0.0423186729535404
451,4,7,0,0.210078424156488
451,4,9,0,0.554559129864765
451,5,6,0,0.25383727248123
451,6,11,0.0938366035497712,0.199894278871609
451,6,12,0.123430965779641,0.255299380753836
451,6,13,0.0659107110297045,0.12894150271726
451,7,8,0,0.176348955863498
451,7,9,0,0.11134757133269
451,9,10,0.0311441924713564,0.0844258073086765
451,9,14,0.128281107513975,0.270597025723764
451,10,11,0.0819481145799726,0.190349016591316
451,12,13,0.221548888933997,0.200979237498456
451,13,14,0.169664551793287,0.352648695503988
452,1,2,0.0196857590853283,0.0597156392377426
452,1,5,0.0550966953720028,0.222881199479053
452,2,3,0.0467334034289574,0.195523959560204
452,2,4,0.057946466801528,0.179152177973951
452,2,5,0.0571385746875324,0.171804137313163
452,3,4,0.0664863924800848,0.173123924842143
452,4,5,0.0135152803959829,0.0418838469993482
452,4,7,0,0.206815353526165
452,4,9,0,0.552437972202446
452,5,6,0,0.250775931191864
452,6,11,0.0956441065748736,0.202046209272082
452,6,12,0.123179271674963,0.254889929543004
452,6,13,0.0660127494771857,0.130812505460816
452,7,8,0,0.174107549008565
452,7,9,0,0.109193501386806
452,9,10,0.0317801125744985,0.083603836171495
452,9,14,0.127797825873904,0.268767830278178
452,10,11,0.0823866002513155,0.19591615465034
452,12,13,0.219784185483596,0.202306728973457
452,13,14,0.168952478123552,0.346750032380859
453,1,2,0.0192544195999549,0.059303868379675
453,1,5,0.0533620473298588,0.227610769692536
453,2,3,0.0465394725827318,0.196207756237244
453,2,4,0.0586064179204182,0.177477415428275
453,2,5,0.0576725431937648,0.176763559169929
453,3,4,0.0660007238612652,0.172231340502925
453,4,5,0.0133111321308409,0.0425634373879934
453,4,7,0,0.211874795621276
453,4,9,0,0.556471416709916
453,5,6,0,0.254871242072599
453,6,11,0.0947009470976411,0.202779924743425
453,6,12,0.122611065701768,0.255909757555442
453,6,13,0.0667062592818232,0.129122723015
453,7,8,0,0.173277442082909
453,7,9,0,0.108287870966698
453,9,10,0.0314343802128171,0.0847754551892231
453,9,14,0.12628377974543,0.271378066383857
453,10,11,0.0829568432073452,0.192631768539206
453,12,13,0.222247552628293,0.201332926241313
453,13,14,0.170299938158296,0.346952305994102
454,1,2,0.0193386103292328,0.0594516915545932
454,1,5,0.0546560355200688,0.224818587398199
454,2,3,0.0469790527387526,0.198833401952765
454,2,4,0.057089938053535,0.176586829078137
454,2,5,0.056592834886635,0.172961940368677
454,3,4,0.0667756647908256,0.169861350617619
454,4,5,0.0134276482763094,0.0423776009911278
454,4,7,0,0.211832982412804
454,4,9,0,0.554301293795067
454,5,6,0,0.250814937513256
454,6,11,0.0953028445170569,0.196616900131811
454,6,12,0.124420803925456,0.256352973835356
454,6,13,0.0660250190352211,0.133641179926436
454,7,8,0,0.176562187640903
454,7,9,0,0.108986917582361
454,9,10,0.0321084655673235,0.083338094067576
454,9,14,0.127755788360959,0.268536374106517
454,10,11,0.0805348591266685,0.191933525729757
454,12,13,0.217649784084816,0.196714261200199
454,13,14,0.173043890223381,0.344564208092125
455,1,2,0.0196458424962224,0.0587192459878708
455,1,5,0.0542561703666274,0.22219303939163
455,2,3,0.0457217090394825,0.198793619940289
455,2,4,0.0585080757030964,0.174969198449709
455,2,5,0.0574252422855399,0.173762544583904
455,3,4,0.0665654312289727,0.17206825324451
455,4,5,0.0132299102219602,0.0420936875170807
455,4,7,0,0.206080209997976
455,4,9,0,0.558997709208531
455,5,6,0,0.25149205519147
455,6,11,0.0948811535366998,0.199194341356631
455,6,12,0.122928087198815,0.2606436713369
455,6,13,0.0665253654757985,0.129419949449813
455,7,8,0,0.177153384094691
455,7,9,0,0.110249813952771
455,9,10,0.0321804357871933,0.0838701336022364
455,9,14,0.128149103068226,0.272172615325097
455,10,11,0.0830055994045368,0.190174638918538
455,12,13,0.218944990962267,0.201528859978818
455,13,14,0.171357938720839,0.345999228624396
456,1,2,0.0194152676878837,0.0591865538483151
456,1,5,0.0542930831016545,0.222675635970775
456,2,3,0.0470369820149127,0.197768187972241
456,2,4,0.058589161344045,0.178148398115247
456,2,5,0.0574717188058438,0.174207586092967
456,3,4,0.0667805167045665,0.168815609038735
456,4,5,0.0133038536340226,0.042447414357999
456,4,7,0,0.211920297425489
456,4,9,0,0.558970701406616
456,5,6,0,0.252685633606598
456,6,11,0.0951952593066351,0.201323394594094
456,6,12,0.124753195866195,0.254708509390748
456,6,13,0.0665371011475878,0.131877482880392
456,7,8,0,0.175656939975223
456,7,9,0,0.111962047158034
456,9,10,0.0312598063232898,0.0836737049559788
456,9,14,0.126612325991814,0.271267693796733
456,10,11,0.0820754389508578,0.191977338694021
456,12,13,0.223364155605266,0.202774564436363
456,13,14,0.169813671555795,0.345676550340964
457,1,2,0.0195320290058779,0.058877730222299
457,1,5,0.0538360486456956,0.225096025634323
457,2,3,0.0470880780447505,0.192963609890215
457,2,4,0.0567447161402801,0.173599585422213
457,2,5,0.057661783629084,0.176432960498474
457,3,4,0.0659459486460468,0.169287729710323
457,4,5,0.0133455713267445,0.0422338509416369
457,4,7,0,0.207637760115244
457,4,9,0,0.558384343007372
457,5,6,0,0.249464790970877
457,6,11,0.0937723474397721,0.198205815511659
457,6,12,0.123723467562659,0.258493271548108
457,6,13,0.066709135835738,0.132758272644143
457,7,8,0,0.174412460238176
457,7,9,0,0.110024544338692
457,9,10,0.0312777551466282,0.0839633052599245
457,9,14,0.129569908548499,0.27391000052891
457,10,11,0.0832175997014768,0.189793363623483
457,12,13,0.218319078922818,0.199051899473123
457,13,14,0.167901853505831,0.350542136543202
458,1,2,0.0192786695000242,0.0586284828022846
458,1,5,0.0535792097640926,0.22059553402586
458,2,3,0.0471572203066095,0.197272335106263
458,2,4,0.05790440860937,0.173445923852479
458,2,5,0.0572892774590654,0.173963485169253
458,3,4,0.0658698489829433,0.171816268161713
458,4,5,0.0132613750278225,0.0421620610017998
458,4,7,0,0.205242032859618
458,4,9,0,0.548324473922287
458,5,6,0,0.247897169664562
458,6,11,0.0962601050487637,0.201418027978787
458,6,12,0.122193271265825,0.258664393350758
458,6,13,0.0657887134624732,0.129699894247749
458,7,8,0,0.177461317362852
458,7,9,0,0.111590315174416
458,9,10,0.0316364237632226,0.0824270533682352
458,9,14,0.130041608484762,0.269823194131485
458,10,11,0.0838426238193238,0.19296681609653
458,12,13,0.220807647841739,0.199093748268844
458,13,14,0.170895729411374,0.343024221078166
459,1,2,0.0193496958718377,0.0589336939877507
459,1,5,0.053262785325779,0.224555626492888
459,2,3,0.046827567369044,0.196720237706199
459,2,4,0.0591974183979693,0.175385777789904
459,2,5,0.0565367158632797,0.171583644577101
459,3,4,0.0667462421981867,0.170307196713518
459,4,5,0.013487606346047,0.042035341589547
459,4,7,0,0.205695098032905
459,4,9,0,0.564668969754513
459,5,6,0,0.249117322176934
459,6,11,0.0953875120877326,0.198127979956854
459,6,12,0.124409858694484,0.253538999337805
459,6,13,0.065717266028883,0.132440358436694
459,7,8,0,0.174606906410916
459,7,9,0,0.108583756124933
459,9,10,0.0319441779407611,0.0851216410488144
459,9,14,0.127633895006042,0.26804357387942
459,10,11,0.0817409941511354,0.197654815180886
459,12,13,0.223515446850326,0.19682478883555
459,13,14,0.173443748648507,0.349396957685734
460,1,2,0.019326701959466,0.0592001185914033
460,1,5,0.0542843550775226,0.218298931662649
460,2,3,0.0471369154531512,0.195925333288741
460,2,4,0.0580435952056016,0.175820530492769
460,2,5,0.0570054783670218,0.175247895807107
460,3,4,0.0679567733899637,0.169681015687248
460,4,5,0.0136516412502172,0.0419391569782018
460,4,7,0,0.212517973742846
460,4,9,0,0.544842369593374
460,5,6,0,0.252449042097512
460,6,11,0.0931277832965056,0.199369866373246
460,6,12,0.120929780648116,0.251910975872845
460,6,13,0.0676366504449131,0.131125329757199
460,7,8,0,0.175998185109211
460,7,9,0,0.109632629950296
460,9,10,0.0317416317035906,0.0850017467623666
460,9,14,0.125496876201286,0.277285650018366
460,10,11,0.0809847878913638,0.190978309256046
460,12,13,0.220082373591237,0.200240266297783
460,13,14,0.172297178000234,0.343191659246235
461,1,2,0.0191923732022114,0.0583163971781188
461,1,5,0.0543188248984892,0.222576589875031
461,2,3,0.0464274780854772,0.2011150041567
461,2,4,0.058501732494981,0.174812754117733
461,2,5,0.0573263087709323,0.172248866807338
461,3,4,0.0671214047556506,0.171118936930157
461,4,5,0.0132759705572138,0.041791886644718
461,4,7,0,0.208395420262156
461,4,9,0,0.550342760413241
461,5,6,0,0.252495001980711
461,6,11,0.0939269917310677,0.200368583667099
461,6,12,0.122427167983727,0.257282346779268
461,6,13,0.0658802685226834,0.132041427615961
461,7,8,0,0.177546460508756
461,7,9,0,0.110028500898337
461,9,10,0.0313957071717231,0.0832578217266307
461,9,14,0.126473788614372,0.271263867971374
461,10,11,0.0805031708306632,0.194111594241381
461,12,13,0.224145684442364,0.200109453759558
461,13,14,0.171010206077842,0.34782940190544
462,1,2,0.0189973122725454,0.0592773073221522
462,1,5,0.0547452799716546,0.221996021849632
462,2,3,0.0471337379933078,0.196057787731626
462,2,4,0.0577671171035372,0.174775425205374
462,2,5,0.0561696218263505,0.177442178771043
462,3,4,0.06583339337026,0.172502959190951
462,4,5,0.0135682394082555,0.0415266837782884
462,4,7,0,0.211551268877173
462,4,9,0,0.566343421493811
462,5,6,0,0.250953894565844
462,6,11,0.0951681041340744,0.198674949832879
462,6,12,0.121677134437577,0.259868162269116
462,6,13,0.0666756102724889,0.12966254330365
462,7,8,0,0.175368061556131
462,7,9,0,0.109231261900514
462,9,10,0.0320913191979744,0.0851051986648312
462,9,14,0.125374278288236,0.265852137373409
462,10,11,0.0831314289019409,0.191195534214755
462,12,13,0.218900792649728,0.200690174559924
462,13,14,0.173037014266411,0.349341970335182
463,1,2,0.0196133106966801,0.0584785016309494
463,1,5,0.0533588935146116,0.226273367628439
463,2,3,0.046735587310832,0.19621231330042
463,2,4,0.0577104385251145,0.177355942744723
463,2,5,0.0572829255770624,0.173034082072456
463,3,4,0.0664835857288829,0.170312608306623
463,4,5,0.0134914223572939,0.042130454123796
463,4,7,0,0.209352733218743
463,4,9,0,0.5572387966468
463,5,6,0,0.253245273990382
463,6,11,0.0953305403664563,0.199461560540976
463,6,12,0.121259915913378,0.254892413218984
463,6,13,0.0674496102519314,0.130132302599792
463,7,8,0,0.179258382132269
463,7,9,0,0.109320837794353
463,9,10,0.0316592787790275,0.0838799569039693
463,9,14,0.130273416875397,0.268489848264837
463,10,11,0.0814791205721151,0.190241078379665
463,12,13,0.225597797440938,0.199769352923927
463,13,14,0.1693803196339,0.34920001151219
464,1,2,0.0192908128752498,0.0585671275798766
464,1,5,0.0539381104639658,0.227894564110821
464,2,3,0.0463316724918896,0.195487452054819
464,2,4,0.0584656851297156,0.176243442323577
464,2,5,0.0568398743463086,0.175658043583499
464,3,4,0.067217756232845,0.171340567649601
464,4,5,0.0134033425854093,0.0419719903383669
464,4,7,0,0.208383240776536
464,4,9,0,0.55234913530335
464,5,6,0,0.252209951377196
464,6,11,0.0954520481422406,0.198172597016707
464,6,12,0.121861471572373,0.256356236978012
464,6,13,0.0667338664233435,0.128754341762151
464,7,8,0,0.178465113727089
464,7,9,0,0.110244683159558
464,9,10,0.0324267475432484,0.0854866063865638
464,9,14,0.126457893868001,0.265559703113276
464,10,11,0.0817628566102157,0.194405013709242
464,12,13,0.219598370911684,0.201789466835493
464,13,14,0.169942003154161,0.347113945045731
465,1,2,0.0192024497880049,0.0589569875832916
465,1,5,0.0535155946487328,0.223562134901169
465,2,3,0.0467730631581649,0.199767437817555
465,2,4,0.0584987313822227,0.177484646505882
465,2,5,0.0569700867161116,0.176937233343291
465,3,4,0.0679481276107874,0.168154475870567
465,4,5,0.0132304880911983,0.0424234035811421
465,4,7,0,0.208903678846507
465,4,9,0,0.552288403544747
465,5,6,0,0.253259039405201
465,6,11,0.0948836475961648,0.195593012164724
465,6,12,0.12179664729881,0.253764863715802
465,6,13,0.0650507998378848,0.131291707282594
465,7,8,0,0.177833774564271
465,7,9,0,0.109266720754455
465,9,10,0.0313483494697614,0.0847063215101667
465,9,14,0.127239610788878,0.269339112246558
465,10,11,0.081196645182811,0.19380333113225
465,12,13,0.22047280863427,0.197750546479143
465,13,14,0.171893220562005,0.345800088462648
466,1,2,0.0193730081293426,0.0581570378768047
466,1,5,0.0530093220391471,0.22572568151377
466,2,3,0.0461254846367591,0.19770753479475
466,2,4,0.0575136860347603,0.175975089027627
466,2,5,0.0560360004457115,0.173421553238072
466,3,4,0.0670014488854598,0.17047179316909
466,4,5,0.013152976744915,0.0419734851332917
466,4,7,0,0.208229341325938
