Voltage,Angle,Pi,Qi
1.06897418,-0.246401252,-0.092196322,0.035615613
1.061868059,-0.234943563,-0.001204832,0.009785797
1.092079048,-0.234577186,0.002411959,0.187299836
1.054783635,-0.263256319,-0.331721504,-0.199326482
1.052080518,-0.265665508,-0.082426169,-0.020476331
1.055779546,-0.258229264,-0.037960468,-0.028818052
1.054700388,-0.261061635,-0.050032307,-0.02089779
1.049173435,-0.265361069,-0.167246301,-0.042372415
1.034765959,-0.278926116,-0.1320371,-0.055520341
1.061987269,-0.001176102,2.308062855,-0.111921977
1.045049309,-0.086307998,0.232315367,0.261822893
1.009461715,-0.223234234,-0.951858624,0.048998827
1.019247519,-0.181834936,-0.482293264,0.152057915
1.018196003,-0.153989921,-0.083465505,-0.113615434
1.070754189,-0.249715262,-0.131501004,0.083070728
1.060122939,-0.236477812,-0.06631073,-0.032210225
1.087186514,-0.229966965,0.042600238,0.167173329
1.057195036,-0.262476421,-0.303655864,-0.135243927
1.052332643,-0.263663283,-0.071446559,-0.061284427
1.057742801,-0.258129484,-0.027927341,-0.023864981
1.056335654,-0.26361834,-0.052544916,-0.00925607
1.049259064,-0.264365505,-0.136424823,-0.09042726
1.037246971,-0.280005678,-0.140864387,-0.043975235
1.061012484,0.000467828,2.337703422,-0.130658764
1.044422225,-0.08660754,0.18911579,0.281639233
1.009256271,-0.224329189,-0.963698403,0.063613416
1.017842432,-0.180626859,-0.508782454,0.081289227
1.018426525,-0.152762654,-0.055348845,-0.063378906
1.069480383,-0.250153308,-0.113475758,0.061267381
1.062536423,-0.230094776,0.050441388,0.049790789
1.088757816,-0.232861667,-0.018171219,0.1620958
1.05358377,-0.258965383,-0.270213152,-0.249621034
1.050208788,-0.265207113,-0.114470019,-0.030732737
1.056362462,-0.261728044,-0.051245776,-0.00946688
1.056064424,-0.263414838,-0.038963375,-0.01242605
1.048000652,-0.266969707,-0.169039546,-0.076712576
1.03723387,-0.279764033,-0.137446469,-0.028123033
1.060824896,0.001617599,2.434651874,-0.160143157
1.044625654,-0.089999905,0.061423046,0.30788942
1.011740984,-0.22211434,-0.927293495,0.066509759
1.019288622,-0.179843371,-0.364664469,0.07592172
1.018935059,-0.156040284,-0.187224777,-0.05673362
1.072229575,-0.249479479,-0.104342054,0.093606577
1.061756507,-0.234993324,-0.047140097,3.52E-05
1.089003277,-0.233672643,0.008669005,0.168452062
1.056175423,-0.259836194,-0.270687937,-0.158772671
1.050733117,-0.261324777,-0.064325483,-0.075724016
1.056868336,-0.258711879,-0.049499017,-0.022706812
1.055435305,-0.265134549,-0.07506136,-0.016830362
1.051482196,-0.264195588,-0.114010151,-0.072938235
1.034858122,-0.281034009,-0.163038163,-0.051724791
1.061558936,-0.001433668,2.274646769,-0.093420921
1.043763871,-0.084760188,0.267561254,0.201337889
1.009711688,-0.223126826,-0.961966772,0.055138843
1.020521255,-0.181105896,-0.485199353,0.18814443
1.018568474,-0.153531666,-0.107660556,-0.116792161
1.070359667,-0.246212111,-0.060754845,0.065434766
1.061623162,-0.232229261,0.011913978,-0.038131717
1.090977195,-0.231287776,0.006190368,0.181805813
1.057928691,-0.260521482,-0.287963734,-0.094521492
1.048965614,-0.262859514,-0.092209444,-0.112001187
1.055734069,-0.259722336,-0.063739668,-0.007995795
1.053259509,-0.263522135,-0.08059474,-0.017159092
1.049608043,-0.263134017,-0.13426626,-0.065916626
1.034826168,-0.278854855,-0.15134098,-0.058965815
1.05993104,0.001151736,2.326629194,-0.192743474
1.046369713,-0.086207248,0.206808987,0.339404816
1.009820316,-0.22167256,-0.937113283,0.036066042
1.019846816,-0.182333353,-0.579515644,0.146688354
1.019812378,-0.152371693,-0.013578462,-0.07351048
1.068762622,-0.249207853,-0.110153411,0.032997265
1.061594169,-0.233377857,0.001084985,-0.023445238
1.091797396,-0.234687721,-0.008618748,0.187208624
1.056119834,-0.259143564,-0.231481145,-0.184963736
1.051256567,-0.264788807,-0.109150849,-0.043908317
1.056000354,-0.261733441,-0.059683318,-0.011477137
1.054825566,-0.267369583,-0.081611987,0.006593355
1.049601647,-0.264093251,-0.113116116,-0.076540767
1.035586236,-0.279716355,-0.153763183,-0.045656526
1.059810274,-0.000784906,2.265635087,-0.174458778
1.046023337,-0.085023069,0.240392676,0.314911439
1.01082904,-0.217357365,-0.908215141,0.046046641
1.018364711,-0.179492933,-0.488163655,0.061307339
1.019447741,-0.152742515,-0.100277692,-0.035504385
1.069567096,-0.24533298,-0.052097783,0.004998354
1.06348711,-0.234752421,-0.031726273,0.041149721
1.0909558,-0.233258543,0.009839467,0.170130123
1.054970015,-0.261287335,-0.287948159,-0.222793513
1.051822883,-0.265044932,-0.10165612,-0.034774544
1.058469691,-0.258425644,-0.037730731,-0.001492567
1.056320064,-0.263402785,-0.063872765,-0.006294041
1.050502741,-0.266095433,-0.174173964,-0.034789827
1.035607422,-0.279407047,-0.139213121,-0.051028292
1.059860463,0.001566708,2.281031221,-0.157194508
1.045051759,-0.082497714,0.320144248,0.279020242
1.008886745,-0.224527252,-0.990922701,0.063846146
1.0183915,-0.18018487,-0.489250514,0.077451362
1.019312269,-0.153400035,-0.129503074,-0.023853718
1.06952033,-0.245950441,-0.027964857,0.002302143
1.063257951,-0.231297076,0.045794743,0.058807529
1.088395254,-0.233864993,-0.016870312,0.15533998
1.054198649,-0.260687733,-0.314413673,-0.221836414
1.050318869,-0.263771453,-0.076524402,-0.049603027
1.056088824,-0.260933156,-0.071434209,-0.003543196
1.055288209,-0.261596302,-0.048409127,-0.033595389
1.051478287,-0.269712834,-0.204706019,0.008495151
1.035384332,-0.280432403,-0.138603269,-0.052836106
1.058171278,-0.003150702,2.30960254,-0.196184703
1.044587461,-0.090497469,0.153125479,0.32332526
1.008661838,-0.221661636,-0.908873237,0.018429893
1.020413201,-0.183896546,-0.544140016,0.185425619
1.019343476,-0.154796002,-0.033134925,-0.101941344
1.071490979,-0.247746283,-0.098535248,0.088543471
1.061657637,-0.233627529,0.012613081,0.004194728
1.088386515,-0.232179564,0.009498236,0.165157888
1.055245847,-0.261658851,-0.295754321,-0.199904962
1.051497449,-0.2650289,-0.095430228,-0.040353356
1.057326629,-0.25893594,-0.039583025,-0.021753945
1.055144719,-0.261916755,-0.061110797,-0.017684604
1.049485109,-0.262338314,-0.125874125,-0.091042338
1.036175642,-0.2802999,-0.150298997,-0.039568251
1.061053335,0.003238372,2.401689592,-0.126853594
1.043279215,-0.086216716,0.120196354,0.237041032
1.011100583,-0.221276962,-0.942885907,0.070578953
1.019664957,-0.178722771,-0.411707392,0.095554444
1.019491327,-0.15391077,-0.179597267,-0.032955877
1.069661331,-0.244594947,-0.027230584,0.011269908
1.062675189,-0.229336641,0.098768948,0.011740926
1.089005937,-0.233505453,-0.02738793,0.162840741
1.056867747,-0.262590049,-0.40131333,-0.138693438
1.050935012,-0.262396671,-0.058710405,-0.074930628
1.055539783,-0.256758296,-0.048487681,-0.024121483
1.054647295,-0.263550917,-0.075286757,-0.019705301
1.051711467,-0.267056205,-0.18127205,-0.008415677
1.036193836,-0.278287627,-0.128920472,-0.063149069
1.061204505,-0.002441206,2.251621217,-0.135358219
1.045450053,-0.086611031,0.189482953,0.289022632
1.00962295,-0.221997434,-0.959888727,0.056579909
1.018577872,-0.177355921,-0.458380936,0.073770005
1.019798249,-0.148686002,0.026959417,-0.062472671
1.069555466,-0.247227781,-0.123419202,0.047014722
1.061812964,-0.234773614,-0.053770665,0.005643584
1.090425476,-0.232672149,0.013812847,0.177135218
1.055307421,-0.260647003,-0.253905521,-0.187073804
1.049759782,-0.26611874,-0.142299098,-0.042434498
1.055325169,-0.25670616,-0.016009767,-0.033896953
1.055443885,-0.260560716,-0.04506682,-0.025694524
1.0504768,-0.265457369,-0.160406903,-0.038884095
1.036587926,-0.279177829,-0.139601699,-0.045448108
1.060195652,0.001588671,2.309796711,-0.110204566
1.042287242,-0.084238638,0.181316292,0.209704634
1.009207869,-0.220078358,-0.941628352,0.060465729
1.018662081,-0.178542861,-0.491133413,0.114402086
1.019268946,-0.150093829,-0.031535256,-0.04635464
1.069893757,-0.246031395,-0.063324943,0.017524256
1.06180514,-0.23420576,-0.048258078,-0.009603454
1.089830428,-0.23349528,0.004667373,0.173392584
1.0571068,-0.258772956,-0.218180901,-0.150848941
1.050505569,-0.264318688,-0.132514582,-0.063133171
1.056607771,-0.258248015,-0.04198542,-0.014323778
1.055239348,-0.265108935,-0.077893957,-0.01196794
1.051666643,-0.266870746,-0.164311076,-0.022566562
1.035536669,-0.279479095,-0.150805175,-0.057528463
1.059394186,-0.001879125,2.270651751,-0.164726305
1.044477591,-0.086475493,0.189733304,0.276659279
1.010263588,-0.218579772,-0.925801473,0.055757669
1.018404298,-0.176800631,-0.364808801,0.016001776
1.020788391,-0.153164129,-0.129424299,0.041381831
1.069331933,-0.249253844,-0.125030928,0.037593951
1.06139721,-0.234740269,-0.055086233,0.004465352
1.09048177,-0.23337425,0.008975738,0.180058259
1.054599859,-0.260290269,-0.257301758,-0.231204003
1.052579059,-0.265813624,-0.108035398,0.004368292
1.055003966,-0.259372616,-0.039827126,-0.041420275
1.055152606,-0.264115688,-0.064102093,-0.015169871
1.051478355,-0.264973228,-0.118178613,-0.045664773
1.035495625,-0.280811647,-0.154300762,-0.045705585
1.058347165,-0.001733706,2.272277622,-0.190283973
1.044421111,-0.086575718,0.246369725,0.274567325
1.010060538,-0.222360778,-0.936086636,0.052649642
1.019191064,-0.182458103,-0.531959951,0.084510934
1.021562036,-0.1543799,-0.058347602,0.025399955
1.070478937,-0.245663984,-0.050320686,0.027457535
1.060310509,-0.23542597,-0.028439924,-0.025016429
1.09010669,-0.230668076,0.031219977,0.184468346
1.055051992,-0.263212825,-0.376385685,-0.170887867
1.051800575,-0.261561383,-0.017725461,-0.060626944
1.056923484,-0.258853179,-0.06546187,-0.010885142
1.05601467,-0.260235344,-0.04556992,-0.025734908
1.050303245,-0.266163712,-0.19227235,-0.038170792
1.038272728,-0.277475843,-0.114653697,-0.044913869
1.059836815,-0.002160029,2.219195109,-0.13999118
1.044353434,-0.083175305,0.349038435,0.229469459
1.00927992,-0.223112052,-0.971795576,0.067306438
1.017835739,-0.179879649,-0.470414886,0.01348667
1.020914654,-0.154778263,-0.126710294,0.051408397
1.071464458,-0.250151543,-0.117209186,0.084132305
1.061329626,-0.230483554,0.066895217,-0.015227837
1.090297745,-0.233505617,-0.019852524,0.179331021
1.056858358,-0.261305597,-0.322356229,-0.130178236
1.0500219,-0.263360157,-0.081159433,-0.079818388
1.05495932,-0.259302377,-0.046690924,-0.036351727
1.055263382,-0.260030927,-0.031801274,-0.047503069
1.051053824,-0.267456248,-0.158040188,-0.040025408
1.03576176,-0.282499594,-0.156813899,-0.050170462
1.059627566,-0.000858423,2.327390726,-0.170975869
1.045075133,-0.088197251,0.160639768,0.306170107
1.011250504,-0.224151047,-0.971468882,0.068170574
1.020784208,-0.177920028,-0.303714691,0.140634172
1.018448581,-0.153993502,-0.17255977,-0.107777573
1.07081495,-0.24844026,-0.085029806,0.065071267
1.06187245,-0.23658811,-0.124620726,-0.008238966
1.089932791,-0.228485217,0.053238369,0.1738398
1.055995189,-0.26007474,-0.234379438,-0.171236454
1.050189521,-0.263812184,-0.101136614,-0.064218317
1.056048928,-0.259130245,-0.045326642,-0.022412251
1.056165533,-0.26307268,-0.050791332,-0.019975665
1.050236693,-0.266909389,-0.163628697,-0.050005029
1.034913144,-0.281272289,-0.154926712,-0.051061621
1.059551356,0.001578057,2.378843802,-0.193201625
1.045144154,-0.087853519,0.152533224,0.313521712
1.011395779,-0.223780605,-0.951513482,0.069299872
1.019329055,-0.180740442,-0.450952373,0.058761915
1.020557379,-0.155164409,-0.137184315,0.000109476
1.070555014,-0.247982903,-0.093145631,0.063276185
1.061665238,-0.232491937,0.003956496,-0.003291914
1.088394446,-0.234602937,-0.013847746,0.165168871
1.056611587,-0.258367481,-0.216828234,-0.182259341
1.051970384,-0.265173,-0.138570968,-0.02865776
1.056637576,-0.258630034,-0.036590358,-0.02825921
1.055359514,-0.264822278,-0.073425406,-0.002449939
1.049424182,-0.263069247,-0.123046555,-0.084661632
1.034441651,-0.27969821,-0.162157572,-0.050523254
1.057721766,0.001198106,2.298513163,-0.197924908
1.044277204,-0.084405889,0.287318833,0.274723009
1.010864246,-0.22587058,-0.989121437,0.076722029
1.020440387,-0.181127304,-0.431949037,0.137597993
1.019979757,-0.155124961,-0.141385033,-0.031181581
1.07115023,-0.250151441,-0.14957173,0.095780042
1.060358502,-0.236143049,-0.079087136,-0.062654212
1.091556655,-0.230262268,0.038641043,0.193440622
1.057460132,-0.260719657,-0.274551017,-0.132872935
1.052166729,-0.262469894,-0.072099282,-0.062654277
1.056819748,-0.258180723,-0.036481316,-0.031359217
1.056358774,-0.261549244,-0.043478452,-0.017127426
1.049542478,-0.262865852,-0.121523585,-0.093885771
1.036404378,-0.279129541,-0.148192559,-0.047883425
1.059958167,0.001534885,2.348231779,-0.165591042
1.044579492,-0.086260226,0.17166371,0.284812764
1.010362172,-0.220768788,-0.932035596,0.052146478
1.01944062,-0.180483783,-0.487372483,0.102990744
1.019973173,-0.153470233,-0.111755765,-0.040079471
1.071517901,-0.244190878,-0.016348169,0.043376861
1.062603699,-0.232251887,0.028776751,0.034681004
1.088517007,-0.231637571,0.004033813,0.160132239
1.054685797,-0.26238041,-0.335933591,-0.188919583
1.049244794,-0.264161054,-0.080495508,-0.091939458
1.059615903,-0.260617478,-0.062681151,0.026461807
1.05500492,-0.261541385,-0.065718582,-0.018428919
1.048996209,-0.264392875,-0.175368054,-0.068198741
1.036118257,-0.281462462,-0.148208934,-0.037407476
1.060731718,0.000401574,2.291923153,-0.14158541
1.044867096,-0.084493114,0.273337131,0.254682814
1.010253765,-0.22493875,-0.970553301,0.065788803
1.019287681,-0.182823596,-0.597994737,0.131926557
1.01993261,-0.152133652,-0.000906531,-0.061557324
1.070004019,-0.247425046,-0.106697369,0.057564572
1.061362179,-0.234317614,-0.043083904,-0.021678822
1.089417574,-0.232903722,0.009280928,0.173518002
1.057176135,-0.257699463,-0.190734895,-0.170163478
1.052076391,-0.264163255,-0.13766068,-0.037752298
1.057302137,-0.257629337,-0.030965066,-0.02141081
1.054873154,-0.261167469,-0.049685386,-0.022077778
1.049028124,-0.264541295,-0.157473383,-0.063756627
1.035995821,-0.278626908,-0.150991855,-0.046703882
1.06028047,-0.001455464,2.335710986,-0.197056617
1.046484512,-0.08932122,0.153561881,0.337356603
1.011248284,-0.22282027,-0.937263579,0.056353096
1.019067017,-0.180678787,-0.460169149,0.022066891
1.021471627,-0.154633432,-0.077161746,0.022087715
1.069364426,-0.251136409,-0.152415704,0.065049623
1.062749498,-0.23393501,-0.043102973,0.025509168
1.089849007,-0.230780908,0.020739083,0.167698746
1.055227508,-0.25939548,-0.231366845,-0.222731086
1.051052607,-0.265676942,-0.132039145,-0.02440611
1.05557577,-0.258737621,-0.020590991,-0.036022282
1.05632144,-0.262101398,-0.029757267,-0.015894201
1.048294944,-0.265861707,-0.150299229,-0.081892141
1.037262406,-0.279978544,-0.14286438,-0.032451719
1.060212334,0.000245635,2.29049698,-0.160803092
1.045525963,-0.084834066,0.258563495,0.302436311
1.009231218,-0.221815885,-0.94487243,0.046158606
1.018357,-0.181714237,-0.5584843,0.094604098
1.019220894,-0.152737988,-0.044952725,-0.050069421
1.068749055,-0.248062766,-0.110764825,0.022511697
1.062075123,-0.233873994,-0.048344854,-0.011560909
1.089329948,-0.229807388,0.026709327,0.168600984
1.058276681,-0.258744869,-0.19807234,-0.124409586
1.050649226,-0.26520067,-0.149468743,-0.077293444
1.058204011,-0.259277818,-0.029536931,0.002302293
1.055286794,-0.265389678,-0.072615027,0.001975188
1.049842546,-0.264012504,-0.124475089,-0.061929342
1.034267567,-0.2790745,-0.158469548,-0.061259129
1.060552507,-0.000134108,2.32540585,-0.16020172
1.04493101,-0.086517038,0.204089894,0.273058526
1.008961901,-0.218924438,-0.900178979,0.022734552
1.019247107,-0.183512928,-0.58809623,0.097976398
1.021447197,-0.154811035,-0.052974613,0.019843661
1.068176545,-0.248243701,-0.10944862,0.006260904
1.061501926,-0.234863181,-0.00023732,-0.01926983
1.090302246,-0.235985103,-0.007371362,0.178267282
1.05675677,-0.260748829,-0.280785459,-0.146070108
1.050900657,-0.262067496,-0.071605116,-0.071325796
1.055866236,-0.257436948,-0.035261124,-0.019276349
1.056511947,-0.263595734,-0.051091422,-0.003885698
1.050214788,-0.265983615,-0.147389785,-0.045145896
1.03633606,-0.280936534,-0.150670073,-0.046457585
1.061996094,-0.00042168,2.344187225,-0.112908049
1.044189276,-0.086771151,0.197391626,0.235714701
1.009364606,-0.222387997,-0.940916629,0.052388309
1.018535452,-0.181322799,-0.461897539,0.065952938
1.020245265,-0.155866368,-0.138620602,0.001190782
1.071229679,-0.249777793,-0.128277218,0.102380009
1.060301019,-0.233911177,0.004567516,-0.026743349
1.090503951,-0.236717904,-0.018423552,0.187005227
1.055246327,-0.259842117,-0.276071231,-0.174839453
1.051123564,-0.26228143,-0.07971818,-0.050132354
1.056738668,-0.257435551,-0.03047823,-0.029551128
1.054462548,-0.261141547,-0.045069605,-0.031320754
1.048789775,-0.264218603,-0.136565652,-0.083861411
1.035017058,-0.280488984,-0.154714448,-0.043193092
1.058057036,0.000393364,2.296457111,-0.184651436
1.044044835,-0.086084649,0.215284555,0.296628168
1.009970125,-0.221340551,-0.920000822,0.049212867
1.018788068,-0.18380816,-0.656310753,0.156557278
1.019032487,-0.151385036,0.064756425,-0.081696994
1.069399775,-0.248885806,-0.113154688,0.055987937
1.062003108,-0.232383875,0.080471602,0.001367868
1.089921169,-0.233252315,-0.005706605,0.172744379
1.056309088,-0.26491209,-0.382477924,-0.153534406
1.051290201,-0.265827387,-0.062431966,-0.06497861
1.056348908,-0.261465723,-0.053559652,-0.013829581
1.053700124,-0.263010998,-0.059423809,-0.0225053
1.049283656,-0.264862353,-0.137225454,-0.06464259
1.036381747,-0.279858745,-0.131611452,-0.051016523
1.059133213,0.002875629,2.398365721,-0.228155592
1.04640592,-0.088627639,0.093694806,0.397791066
1.00898725,-0.222929006,-0.954483666,0.036601323
1.019534983,-0.179340518,-0.457242151,0.088163222
1.020102595,-0.152130677,-0.068387878,-0.044498766
1.070038502,-0.247434554,-0.104708096,0.050916932
1.062034756,-0.231151724,0.05100665,-0.002573269
1.089244751,-0.234219786,-0.020148608,0.168287193
1.056812189,-0.261054699,-0.306664354,-0.148696069
1.050629996,-0.264068355,-0.097834369,-0.068917041
1.056287273,-0.258608638,-0.042017123,-0.01950034
1.054416556,-0.262544418,-0.06605334,-0.020423096
1.050651181,-0.263804337,-0.124150815,-0.055065587
1.034894149,-0.281596335,-0.163145088,-0.051375779
1.062106643,0.004135487,2.422920876,-0.14600471
1.045303334,-0.08530643,0.170790206,0.277354111
1.009365284,-0.221782191,-0.959514945,0.045714671
1.019971586,-0.178908091,-0.333060222,0.073293666
1.020700555,-0.15737909,-0.30513432,0.019981183
1.071370183,-0.245291009,-0.009648526,0.046842131
1.060779485,-0.233834013,-0.023465777,-0.010949602
1.090934378,-0.233627268,0.001358238,0.186755795
1.053674886,-0.260246171,-0.259800701,-0.203322023
1.04910996,-0.265403534,-0.131341856,-0.041333546
1.055919072,-0.25715054,-0.032820098,-0.02561371
1.056028138,-0.265155301,-0.077245405,-0.00438613
1.049872115,-0.266087773,-0.178105488,-0.05180142
1.033514328,-0.279072244,-0.143224531,-0.056243611
1.05783746,-0.001995656,2.29136038,-0.200512696
1.04463036,-0.088127083,0.205926518,0.31225347
1.007971074,-0.22399828,-0.965838107,0.027182948
1.021623504,-0.180398754,-0.393566903,0.176021473
1.019609493,-0.154898331,-0.126500626,-0.075736555
1.069161919,-0.250573388,-0.155643112,0.041220615
1.064206541,-0.233529909,-0.035074117,0.031698821
1.089651017,-0.230390953,0.020664039,0.1574301
1.056492593,-0.259745713,-0.251816919,-0.197893119
1.050740563,-0.26468891,-0.120125988,-0.064973154
1.058220544,-0.259590451,-0.024437597,-0.003017364
1.055202525,-0.260725067,-0.035419186,-0.032508589
1.050969611,-0.265607257,-0.134076726,-0.042755104
1.037020133,-0.279209802,-0.143701613,-0.046572169
1.060945035,0.000128463,2.329474158,-0.126696404
1.043692916,-0.086952699,0.131832905,0.251148048
1.010198382,-0.219839877,-0.922339091,0.058466901
1.01825213,-0.179166664,-0.488278813,0.071637265
1.020072836,-0.150987692,-0.021192306,-0.020405208
1.069548055,-0.246504569,-0.096793879,0.040137645
1.060884166,-0.23471972,-0.018966848,-0.006193804
1.089462964,-0.233000657,0.01127949,0.176765539
1.055317219,-0.262785424,-0.323953374,-0.176283474
1.051146584,-0.264107624,-0.084670289,-0.054929684
1.058048579,-0.256187164,-0.015956306,-0.012435762
1.05437833,-0.26470431,-0.077491426,-0.003666383
1.049018514,-0.263798371,-0.13270972,-0.078326083
1.036481206,-0.283056311,-0.157654017,-0.032693725
1.060418805,-0.000756019,2.34873385,-0.153131361
1.044246157,-0.088763401,0.120483183,0.272921443
1.00961126,-0.223809301,-0.969663414,0.055173583
1.020615503,-0.177411603,-0.311377758,0.093974402
1.02047929,-0.154009134,-0.163077214,-0.025190188
1.070330912,-0.248051195,-0.091640482,0.056229756
1.062213301,-0.232879813,-0.02582334,0.003707678
1.089912961,-0.229742643,0.020618554,0.171421599
1.055606656,-0.261205248,-0.272784482,-0.218909907
1.052517521,-0.266626712,-0.130677115,-0.015824605
1.05795543,-0.257460085,-0.013267458,-0.02623009
1.054440185,-0.261631995,-0.046485254,-0.030781352
1.048915007,-0.266876814,-0.164743298,-0.056797522
1.035150335,-0.284412009,-0.166623558,-0.03809462
1.061631822,-0.000422732,2.304827934,-0.104872563
1.043963679,-0.085560574,0.201547804,0.228500574
1.010693021,-0.221494649,-0.945920598,0.068897444
1.018767273,-0.179198966,-0.44859873,0.088505998
1.01906416,-0.152343111,-0.081254234,-0.059421479
1.070263748,-0.248436274,-0.114429093,0.074053495
1.062825544,-0.23569277,-0.0711867,0.013059998
1.091042198,-0.234388082,0.008588697,0.174774609
1.056131483,-0.25885696,-0.235005357,-0.187440758
1.05149577,-0.262913711,-0.10197027,-0.051651208
1.057774027,-0.258033952,-0.033797382,-0.013542819
1.053533015,-0.261044756,-0.048762752,-0.034872251
1.048853906,-0.265405966,-0.160962824,-0.05855204
1.035397714,-0.277845489,-0.1401995,-0.051562349
1.05902929,-0.001534769,2.271585212,-0.189336848
1.045840982,-0.086340397,0.250809064,0.320740903
1.009938255,-0.223482375,-0.967098183,0.052322705
1.01995905,-0.179694817,-0.413311567,0.118595665
1.019327423,-0.153922822,-0.136467916,-0.067930388
1.070350808,-0.245733359,-0.062788357,0.050098956
1.061808095,-0.234162681,0.006679034,0.007281491
1.088455431,-0.235828567,-0.01092997,0.164666714
1.055581899,-0.262044349,-0.307532946,-0.178961951
1.051207251,-0.264595836,-0.087685869,-0.045137083
1.055945802,-0.258236054,-0.046880953,-0.025435553
1.055308046,-0.261780597,-0.062545862,-0.015904593
1.050117619,-0.263937189,-0.148259284,-0.053637117
1.034460932,-0.280617684,-0.152462857,-0.053273968
1.058620569,-6.35E-05,2.327048679,-0.189511061
1.044394337,-0.087421068,0.174989412,0.301279799
1.010318473,-0.222145633,-0.942967967,0.061627671
1.018741828,-0.179585844,-0.423174039,0.051761007
1.020331115,-0.15449321,-0.140647872,0.018864811
1.068593496,-0.245616491,-0.074353106,-0.007455683
1.061082552,-0.232453602,0.017570089,-0.025939004
1.092782756,-0.230753139,0.01119354,0.196668256
1.055442595,-0.262719388,-0.356453546,-0.171749078
1.051200651,-0.263472857,-0.065064877,-0.072746569
1.059698994,-0.258942486,-0.040828946,0.021533592
1.054813538,-0.262867318,-0.070761015,-0.007479792
1.050501657,-0.26350625,-0.131360668,-0.049203857
1.0365778,-0.2815828,-0.151850777,-0.039877813
1.062234189,-0.000939978,2.335838337,-0.101142835
1.044090999,-0.087166163,0.166400739,0.236831716
1.009472949,-0.219945784,-0.918778691,0.044055996
1.018714734,-0.18051957,-0.454637725,0.088668375
1.019380186,-0.154476659,-0.116571008,-0.046693587
1.07145701,-0.248482828,-0.103246529,0.080997464
1.061984099,-0.234699625,-0.031252106,-0.006379589
1.092544452,-0.231583226,0.020527068,0.189578079
1.055460396,-0.261765133,-0.30140185,-0.196736586
1.051899756,-0.264756204,-0.084487236,-0.039221937
1.057128741,-0.259618891,-0.045537568,-0.023407523
1.055764037,-0.26183033,-0.052904079,-0.021863227
1.050144208,-0.263993867,-0.140305611,-0.074893223
1.036605985,-0.279435447,-0.140866651,-0.044231059
1.060233297,-0.000522743,2.331591297,-0.165040138
1.044519203,-0.087209923,0.150705077,0.260419828
1.010882566,-0.219278232,-0.932175713,0.05780983
1.019624139,-0.176495353,-0.289036696,-0.005591196
1.022251468,-0.155701909,-0.229778299,0.088858582
1.070115845,-0.248714069,-0.103927254,0.050254676
1.062621141,-0.233510642,0.002885702,0.014136647
1.090054142,-0.234629155,-0.007355035,0.169765428
1.055918823,-0.262674649,-0.380102408,-0.180208056
1.052817358,-0.26123257,-0.021037187,-0.0539355
1.057290963,-0.257953657,-0.044235647,-0.02089219
1.053954249,-0.262116643,-0.053819325,-0.030297722
1.049684977,-0.265652321,-0.145223834,-0.055736736
1.035412949,-0.281393621,-0.14820254,-0.049037222
1.06166059,0.000611648,2.369618453,-0.149938433
1.0450527,-0.088806894,0.071365919,0.297866918
1.01136677,-0.220819565,-0.921784322,0.068848164
1.017432706,-0.179033481,-0.509502734,-0.010551215
1.021373426,-0.1503386,0.026767701,0.025815588
1.069758573,-0.247592468,-0.114903983,0.036400919
1.061598973,-0.234760538,-0.051852974,-0.000318266
1.089642496,-0.231552851,0.021064598,0.173507614
1.056517883,-0.260595054,-0.261703818,-0.155575654
1.051013567,-0.264038136,-0.111218936,-0.061826714
1.057948756,-0.25681005,-0.017800078,-0.013244708
1.056656699,-0.261852346,-0.040988268,-0.012006869
1.048828393,-0.266075555,-0.169640082,-0.060215514
1.034914575,-0.281421489,-0.155257707,-0.048679546
1.060323083,-0.000557307,2.307011907,-0.153948696
1.044575724,-0.086237358,0.221049128,0.254974418
1.010815331,-0.221647149,-0.929194196,0.058658172
1.018941049,-0.182351711,-0.541032273,0.070955079
1.02107412,-0.154005723,-0.054123075,0.007186429
1.069910283,-0.247127022,-0.109392079,0.038343827
1.062284947,-0.235316858,0.004113591,0.005933143
1.088960081,-0.234581496,0.004829154,0.164907573
1.056947924,-0.263649258,-0.339964276,-0.118984295
1.048894772,-0.263039318,-0.070240503,-0.116935374
1.057273667,-0.257347063,-0.028844568,-0.00464443
1.055083123,-0.261458871,-0.060043755,-0.01985271
1.051032402,-0.263216694,-0.126667185,-0.059834059
1.038484823,-0.280859111,-0.143485633,-0.038566136
1.061068073,-0.00015472,2.344061733,-0.146808068
1.044767542,-0.08778918,0.173807529,0.284002411
1.008149932,-0.22375802,-0.943886556,0.034535796
1.018980438,-0.183363816,-0.589508657,0.109087833
1.0204755,-0.15302863,0.004359712,-0.035477208
1.069250143,-0.247289823,-0.08820119,0.030901003
1.06300372,-0.232983773,0.044559241,0.026742235
1.090562664,-0.234119138,-0.007472025,0.170624481
1.055256785,-0.262387416,-0.309728161,-0.204500311
1.051226697,-0.265764515,-0.094116909,-0.045845453
1.057305173,-0.26028978,-0.045761024,-0.005658061
1.054319183,-0.264741742,-0.076702903,-0.004221638
1.049438239,-0.263428112,-0.122529199,-0.072890424
1.035570624,-0.281192882,-0.151823997,-0.04280203
1.057312483,0.000660022,2.28766289,-0.269909939
1.047752501,-0.086069553,0.235291442,0.421380359
1.00963434,-0.220602053,-0.940196502,0.030989727
1.019372138,-0.180138408,-0.491022292,0.06830032
