Pd,Qd,Vm,Va
3.446696053,16.6,1.061975336,-10.07486447
7.351296498,5.8,1.056550451,-10.24751432
3.309335861,1.8,1.059955801,-10.13876942
2.197687503,1.6,1.06043702,-10.08295016
5.819516197,5.8,1.056561968,-10.12456831
9.834658156,5,1.045429211,-10.68315096
-1.779606188,0,1.06,0
20.23733584,12.7,1.045,-3.790691017
92.9367759,19,1.01,-10.71362898
50.48623386,-3.9,1.02526496,-7.857107933
4.488326123,1.6,1.027106646,-6.476399511
5.62541182,7.5,1.07,-9.301670517
1.435580336,0,1.066723056,-9.082017491
0.294153175,0,1.09,-9.107550421
3.210407526,16.6,1.062036092,-9.62180057
8.28774708,5.8,1.056361104,-9.820758632
3.238009679,1.8,1.059874425,-9.679463362
1.989551996,1.6,1.060552345,-9.596356696
6.1336317,5.8,1.056361461,-9.660925379
10.26709056,5,1.045062085,-10.25984062
-1.594397085,0,1.06,0
21.81505625,12.7,1.045,-4.040125803
97.0820578,19,1.01,-11.29806952
56.25609554,-3.9,1.024621058,-8.279844177
4.408301631,1.6,1.026700891,-6.801189484
5.563937908,7.5,1.07,-9.551850959
1.439789022,0,1.06642636,-9.402822929
0.081054449,0,1.09,-9.409860532
3.005379413,16.6,1.061717156,-9.901067544
6.992031767,5.8,1.056476343,-10.04261484
2.892456114,1.8,1.060085323,-9.898060707
1.820504699,1.6,1.060706699,-9.831382509
5.605948582,5.8,1.056423701,-9.901599113
10.98977918,5,1.044380014,-10.57972648
-1.8619193,0,1.06,0
24.67813571,12.7,1.045,-3.883370028
89.0371962,19,1.01,-10.60389756
58.30564874,-3.9,1.024773089,-7.977852539
3.971065748,1.6,1.027002186,-6.537748259
4.893588397,7.5,1.07,-9.13073473
0.846096353,0,1.066518275,-9.014388813
0.269919917,0,1.09,-9.037822759
3.294034254,16.6,1.06181394,-9.490346397
6.39834455,5.8,1.056752614,-9.603407032
2.581187697,1.8,1.06036216,-9.452391639
1.740216505,1.6,1.06083583,-9.396941675
5.530277049,5.8,1.056607803,-9.464987094
10.38841201,5,1.044950701,-10.10993304
-1.627213306,0,1.06,0
23.67771124,12.7,1.045,-3.443543266
75.55960157,19,1.01,-9.266782476
57.92456389,-3.9,1.025166086,-7.297202638
4.32141017,1.6,1.027405318,-5.981149259
4.297978978,7.5,1.07,-8.453093937
0.014383091,0,1.066759782,-8.270257695
0.138802497,0,1.09,-8.282305541
3.718816237,16.6,1.062114476,-8.766911614
5.625268875,5.8,1.05722293,-8.859113434
2.498714897,1.8,1.060654102,-8.736904604
1.253111708,1.6,1.061174745,-8.695937839
6.084429672,5.8,1.056432018,-8.79800442
10.59649595,5,1.04489899,-9.42746296
-1.820380684,0,1.06,0
26.62872854,12.7,1.045,-3.090883876
62.13512997,19,1.01,-7.984465129
52.07916057,-3.9,1.025689801,-6.62956575
4.172184904,1.6,1.027779276,-5.465415449
4.39860579,7.5,1.07,-8.010787164
0.28998058,0,1.066945059,-7.770363312
0.443179397,0,1.09,-7.808823935
4.035183629,16.6,1.062270541,-8.3220578
6.661154383,5.8,1.057098281,-8.449728358
2.399653204,1.8,1.060623872,-8.306407227
1.599673565,1.6,1.060868215,-8.281164867
5.75617721,5.8,1.05634873,-8.368400035
11.59214793,5,1.044229833,-9.068115739
-2.404272481,0,1.06,0
25.68347442,12.7,1.045,-3.05162954
66.85285521,19,1.01,-8.14657129
46.22883197,-3.9,1.026553495,-6.482707532
4.068735938,1.6,1.028358163,-5.351937394
5.289550463,7.5,1.07,-7.877462215
0.39144254,0,1.067345361,-7.639788366
0.551380266,0,1.09,-7.687621087
3.978547362,16.6,1.062669675,-8.188597553
6.887618282,5.8,1.057443487,-8.3151154
1.882032136,1.8,1.061018253,-8.146917218
1.786179704,1.6,1.060884468,-8.136201903
4.581159556,5.8,1.05685359,-8.193220785
11.903075,5,1.04445225,-8.940561573
